Hawaii Ocean Time-series : 18-Mar-2024 23:31:21
https://hahana.soest.hawaii.edu/hot/hot-dogs/bextraction.html

botid, date, time, press, hplc, 
#, mmddyy, hhmmss, dbar, ng/l, 
3200201514, 071720, 065621,   74.6, 133.0,
3200201513, 071720, 065523,   83.7, 154.0,
3200201511, 071720, 065405,   99.6, 266.0,
3200201510, 071720, 065254,  113.8, 464.0,
3200201508, 071720, 065139,  124.7, 358.0,
3200201507, 071720, 065031,  134.7, 299.0,
3200201505, 071720, 064906,  150.9, 143.0,
3200201503, 071720, 064723,  175.7,  64.0,
3210201614, 081020, 070439,    5.0, 124.0,
3210201613, 081020, 070316,   24.2, 147.0,
3210201612, 081020, 070133,   45.9, 146.0,
3210201611, 081020, 070020,   59.6, 300.0,
3210201610, 081020, 065853,   75.5, 286.0,
3210201609, 081020, 065729,   85.4, 313.0,
3210201608, 081020, 065553,  100.1, 380.0,
3210201607, 081020, 065415,  114.9, 351.0,
3210201606, 081020, 065249,  124.3, 331.0,
3210201605, 081020, 065125,  133.7, 261.0,
3210201604, 081020, 064939,  150.8, 131.0,
3210201603, 081020, 064746,  174.8,  71.0,
3220201815, 090520, 070013,    4.7,  59.0,
3220201813, 090520, 065831,   24.1,  58.0,
3220201812, 090520, 065647,   45.8,  76.0,
3220201811, 090520, 065507,   59.8,  84.0,
3220201810, 090520, 065350,   74.6, 157.0,
3220201809, 090520, 065256,   84.7, 205.0,
3220201808, 090520, 065119,  100.4, 348.0,
3220201807, 090520, 064950,  115.8, 396.0,
3220201806, 090520, 064840,  125.1, 328.0,
3220201805, 090520, 064725,  135.4, 198.0,
3220201804, 090520, 064611,  149.8, 147.0,
3220201803, 090520, 064454,  174.2,  48.0,
3230201514, 092920, 071152,    4.6,  58.0,
3230201512, 092920, 070802,   45.2,  85.0,
3230201511, 092920, 070632,   58.3,  80.0,
3230201510, 092920, 070502,   75.7, 376.0,
3230201509, 092920, 070341,   85.5, 391.0,
3230201508, 092920, 070211,   99.0, 286.0,
3230201507, 092920, 070036,  114.9, 227.0,
3230201506, 092920, 065926,  124.8, 170.0,
3230201505, 092920, 065806,  135.3, 151.0,
3230201504, 092920, 065652,  150.6, 119.0,
3230201503, 092920, 065526,  175.2,  47.0,
3240201514, 112120, 070335,    4.5, 158.0,
3240201513, 112120, 070155,   24.9, 158.0,
3240201512, 112120, 070020,   44.2, 177.0,
3240201511, 112120, 065854,   60.2, 156.0,
3240201510, 112120, 065735,   74.2, 185.0,
3240201509, 112120, 065615,   84.3, 392.0,
3240201508, 112120, 065509,   99.4, 279.0,
3240201507, 112120, 065359,  114.3, 164.0,
3240201506, 112120, 065300,  123.3, 148.0,
3240201505, 112120, 065145,  135.3,  72.0,
3240201504, 112120, 065015,  151.6,  42.0,
3240201503, 112120, 064850,  173.7,  16.0,
3250201416, 122020, 064528,    4.7, 127.0,
3250201414, 122020, 064352,   23.8, 156.0,
3250201412, 122020, 064121,   59.8, 155.0,
3250201411, 122020, 064003,   74.4, 183.0,
3250201410, 122020, 063841,   84.8, 178.0,
3250201409, 122020, 063734,   99.8, 314.0,
3250201408, 122020, 063646,  103.2, 284.0,
3250201407, 122020, 063534,  114.2, 176.0,
3250201406, 122020, 063437,  123.5, 137.0,
3250201405, 122020, 063345,  133.9,  55.0,
3250201404, 122020, 063237,  150.3,  28.0,
3250201403, 122020, 063118,  172.8,  12.0,
3260201414, 011421, 071711,    4.3,  84.0,
3260201413, 011421, 071606,   23.2,  84.0,
3260201412, 011421, 071448,   46.1,  98.0,
3260201411, 011421, 071355,   59.1,  97.0,
3260201410, 011421, 071253,   75.1, 109.0,
3260201409, 011421, 071202,   85.1, 127.0,
3260201408, 011421, 071048,   99.1, 224.0,
3260201407, 011421, 070918,  115.0, 382.0,
3260201406, 011421, 070812,  125.7, 269.0,
3260201405, 011421, 070706,  134.6, 143.0,
3260201404, 011421, 070547,  148.9,  66.0,
3260201403, 011421, 070421,  171.8,  18.0,
3270201414, 021821, 071024,    4.5, 106.0,
3270201413, 021821, 070859,   24.0, 111.0,
3270201412, 021821, 070729,   45.7, 140.0,
3270201411, 021821, 070619,   58.5, 145.0,
3270201410, 021821, 070459,   74.7, 191.0,
3270201409, 021821, 070349,   83.2, 236.0,
3270201408, 021821, 070229,   99.5, 218.0,
3270201407, 021821, 070108,  112.6, 203.0,
3270201406, 021821, 070004,  124.3, 179.0,
3270201405, 021821, 065853,  133.1, 320.0,
3270201404, 021821, 065739,  148.8, 256.0,
3270201403, 021821, 065459,  174.0, 124.0,
3280201023, 032521, 072225,    5.2, 103.0,
3280201021, 032521, 072045,   25.8, 107.0,
3280201019, 032521, 071901,   44.3, 126.0,
3280201018, 032521, 071730,   60.5, 142.0,
3280201014, 032521, 071541,   75.3, 180.0,
3280201013, 032521, 071421,   85.5, 225.0,
3280201010, 032521, 071225,   99.3, 333.0,
3280201009, 032521, 071055,  115.3, 429.0,
3280201006, 032521, 070911,  125.6, 299.0,
3280201005, 032521, 070726,  135.7, 158.0,
3280201004, 032521, 070555,  149.5, 118.0,
3280201003, 032521, 070335,  175.3,  50.0,
3290201424, 041521, 070445,    4.5,  79.0,
3290201423, 041521, 070248,   24.9,  83.0,
3290201422, 041521, 070116,   44.9,  85.0,
3290201421, 041521, 065943,   60.1, 107.0,
3290201410, 041521, 065607,   74.9, 178.0,
3290201409, 041521, 065430,   85.3, 191.0,
3290201408, 041521, 065147,   97.8, 423.0,
3290201407, 041521, 064957,  113.4, 521.0,
3290201406, 041521, 064851,  122.7, 359.0,
3290201405, 041521, 064755,  134.5, 281.0,
3290201404, 041521, 064645,  148.1, 151.0,
3290201403, 041521, 064527,  173.9,  31.0,
3300201424, 051821, 070500,    4.9,  36.0,
3300201423, 051821, 070320,   23.9,  72.0,
3300201422, 051821, 070135,   45.1,  85.0,
3300201421, 051821, 065945,   58.2,  97.0,
3300201420, 051821, 065844,   71.8, 147.0,
3300201419, 051821, 065740,   83.2, 171.0,
3300201418, 051821, 065630,   99.3, 193.0,
3300201417, 051821, 065525,  113.3, 262.0,
3300201416, 051821, 065430,  123.7, 344.0,
3300201405, 051821, 065150,  133.7, 456.0,
3300201404, 051821, 065040,  149.8, 308.0,
3300201403, 051821, 064920,  172.9, 161.0,
3310201224, 062421, 071716,    4.9,  63.0,
3310201223, 062421, 071600,   25.2,  61.0,
3310201222, 062421, 071441,   45.3,  81.0,
3310201221, 062421, 071316,   60.1, 119.0,
3310201220, 062421, 071141,   75.3, 179.0,
3310201219, 062421, 071016,   85.7, 217.0,
3310201218, 062421, 070846,  100.9, 308.0,
3310201216, 062421, 070626,  115.4, 375.0,
3310201214, 062421, 070426,  125.8, 340.0,
3310201212, 062421, 070225,  136.1, 272.0,
3310201209, 062421, 065926,  150.6, 129.0,
3310201204, 062421, 065426,  176.3,  30.0,
3320201314, 071821, 074517,    5.0,  57.0,
3320201313, 071821, 074343,   25.7,  62.0,
3320201312, 071821, 074153,   46.6,  69.0,
3320201311, 071821, 074018,   60.6, 103.0,
3320201310, 071821, 073918,   75.4, 132.0,
3320201309, 071821, 073814,   85.3, 166.0,
3320201308, 071821, 073652,  101.5, 179.0,
3320201307, 071821, 073548,  114.5, 258.0,
3320201306, 071821, 073448,  124.7, 254.0,
3320201305, 071821, 073348,  135.4, 282.0,
3320201304, 071821, 073243,  150.8, 269.0,
3320201303, 071821, 073123,  175.0, 164.0,
3330201720, 103121, 070907,    4.9,  75.0,
3330201719, 103121, 070718,   23.4,  70.0,
3330201717, 103121, 070512,   44.2, 107.0,
3330201715, 103121, 070232,   59.9, 145.0,
3330201714, 103121, 070052,   75.8, 234.0,
3330201713, 103121, 065932,   85.2, 268.0,
3330201712, 103121, 065758,  100.3, 321.0,
3330201711, 103121, 065632,  114.7, 348.0,
3330201709, 103121, 065452,  125.3, 306.0,
3330201708, 103121, 065310,  135.8, 290.0,
3330201706, 103121, 065107,  150.3, 213.0,
3330201705, 103121, 064907,  174.8,  68.0,
3340200919, 120721, 071524,    5.1, 190.0,
3340200917, 120721, 071317,   24.7, 204.0,
3340200916, 120721, 071142,   45.1, 198.0,
3340200915, 120721, 071022,   60.5, 191.0,
3340200914, 120721, 070858,   75.4, 174.0,
3340200913, 120721, 070747,   85.6, 167.0,
3340200912, 120721, 070627,  100.2, 312.0,
3340200911, 120721, 070512,  115.4, 250.0,
3340200910, 120721, 070407,  124.4, 224.0,
3340200909, 120721, 070252,  134.5, 175.0,
3340200908, 120721, 070117,  149.3,  94.0,
3340200907, 120721, 065922,  175.9,  26.0,
3350201418, 032922, 073958,    5.2,  71.0,
3350201413, 032922, 073806,   25.0,  73.0,
3350201412, 032922, 073629,   44.9,  72.0,
3350201411, 032922, 073458,   59.7,  77.0,
3350201410, 032922, 073328,   74.7, 103.0,
3350201409, 032922, 073218,   83.7, 113.0,
3350201408, 032922, 073053,  100.3, 138.0,
3350201407, 032922, 072928,  114.6, 207.0,
3350201406, 032922, 072813,  125.0, 330.0,
3350201405, 032922, 072658,  132.3, 292.0,
3350201404, 032922, 072519,  150.3, 180.0,
3350201403, 032922, 072346,  174.5,  42.0,
3360201417, 052822, 074258,   24.5,  68.0,
3360201416, 052822, 074133,   44.4,  84.0,
3360201415, 052822, 074003,   58.1, 100.0,
3360201414, 052822, 073903,   73.5, 180.0,
3360201413, 052822, 073808,   83.0, 199.0,
3360201412, 052822, 073708,   98.3, 259.0,
3360201411, 052822, 073608,  113.5, 335.0,
3360201410, 052822, 073518,  123.6, 248.0,
3360201409, 052822, 073428,  133.1, 264.0,
3360201408, 052822, 073329,  148.2, 152.0,
3360201407, 052822, 073209,  173.6,  53.0,
3370201418, 071122, 070858,    5.0,  39.0,
3370201417, 071122, 070715,   23.7, 106.0,
3370201416, 071122, 070534,   43.1, 149.0,
3370201415, 071122, 070348,   58.9, 185.0,
3370201414, 071122, 070248,   73.4, 267.0,
3370201413, 071122, 070138,   82.3, 256.0,
3370201412, 071122, 070018,   98.6, 307.0,
3370201411, 071122, 065908,  113.9, 238.0,
3370201410, 071122, 065758,  122.9, 213.0,
3370201409, 071122, 065653,  133.7, 206.0,
3370201408, 071122, 065536,  148.4, 168.0,
3370201407, 071122, 065408,  173.3,  84.0,
3380201414, 080122, 071002,    4.1,  61.0,
3380201413, 080122, 070823,   24.6,  62.0,
3380201412, 080122, 070702,   43.4, 107.0,
3380201411, 080122, 070547,   58.3, 136.0,
3380201410, 080122, 070432,   74.3, 194.0,
3380201409, 080122, 070328,   83.3, 215.0,
3380201408, 080122, 070222,   98.0, 275.0,
3380201407, 080122, 070112,  113.2, 444.0,
3380201406, 080122, 065952,  122.6, 381.0,
3380201405, 080122, 065852,  133.5, 250.0,
3380201404, 080122, 065747,  148.8, 142.0,
3380201403, 080122, 065617,  173.0,  51.0,
3390201421, 090322, 070138,    4.6,  98.0,
3390201420, 090322, 070003,   25.6,  46.0,
3390201419, 090322, 065838,   44.6, 158.0,
3390201418, 090322, 065723,   59.7, 182.0,
3390201417, 090322, 065603,   74.8, 237.0,
3390201416, 090322, 065454,   85.0, 317.0,
3390201415, 090322, 065336,   99.8, 343.0,
3390201413, 090322, 065224,  113.7, 390.0,
3390201412, 090322, 065125,  124.0, 339.0,
3390201410, 090322, 065018,  133.7, 274.0,
3390201409, 090322, 064908,  148.5, 193.0,
3390201408, 090322, 064722,  173.9, 102.0,
