Hawaii Ocean Time-series : 08-Aug-2023 04:17:09
https://hahana.soest.hawaii.edu/hot/hot-dogs/bextraction.html

botid, date, time, press, temp, csal, pbact, 
#, mmddyy, hhmmss, dbar, ITS-90, PSS-78, #*1e5/ml, 
0010200312, 103188, 015704,    4.7, 26.2879, 35.2344, -9.000,
0010200311, 103188, 015529,   39.4, 26.1874, 35.2253, -9.000,
0010200310, 103188, 015401,   99.4, 21.7978, 35.2462, -9.000,
0010200309, 103188, 015220,  150.3, 19.4209, 35.0890, -9.000,
0010200308, 103188, 015059,  191.8, 17.7063, 34.9198, -9.000,
0010200705, 103188, 150832,   10.7, 26.2640, 35.1900, -9.000,
0010200704, 103188, 150658,   25.5, 26.2683, 35.1894, -9.000,
0010200703, 103188, 150517,   42.9, 26.2624, 35.1900, -9.000,
0010200702, 103188, 150335,   68.3, 23.6416, 35.1883, -9.000,
0010200701, 103188, 150129,  114.4, 21.5803, 35.1784, -9.000,
0010200808, -00009, -00009,    2.3, 26.2718, 35.1871, -9.000,
0010201010, 110188, 063545,    4.1, 26.2626, 35.1480, -9.000,
0010201009, 110188, 063421,   19.8, 26.2655, 35.1350, -9.000,
0010201008, 110188, 063300,   38.8, 26.2417, 35.1332, -9.000,
0010201007, 110188, 063054,   68.6, 23.4053, 35.2510, -9.000,
0010201006, 110188, 062845,  117.6, 21.0355, 35.1837, -9.000,
0010201111, 110188, 120733,   16.6, 26.2706, 35.2632, -9.000,
0010201110, 110188, 120612,   36.5, 26.2833, 35.2337, -9.000,
0010201109, 110188, 120440,   56.4, 25.8320, 35.2712, -9.000,
0010201108, 110188, 120300,   77.8, 24.2782, 35.3049, -9.000,
0010201107, 110188, 120127,   97.8, 23.1146, 35.2926, -9.000,
0010201106, 110188, 120000,  117.3, 21.7271, 35.2829, -9.000,
0010201105, 110188, 115843,  137.8, 20.4543, 35.2583, -9.000,
0010201104, 110188, 115719,  157.7, 19.5230, 35.1679, -9.000,
0010201103, 110188, 115519,  181.8, 18.0922, 35.0481, -9.000,
0010201305, 110188, 213534,    7.7, 26.2769, -9.0000, -9.000,
0010201304, 110188, 213102,   24.4, 26.2496, -9.0000, -9.000,
0010201303, 110188, 212612,   44.2, 26.2553, -9.0000, -9.000,
0010201302, 110188, 212052,   69.4, 26.0637, -9.0000, -9.000,
0010201402, 110288, 000249,   11.8, 26.3370, 35.1802, -9.000,
0010201411, -00009, -00009,   11.7, 26.3434, 35.1758, -9.000,
0010201410, 110288, 002445,   52.9, 26.2473, 35.1737, -9.000,
0010201409, 110288, 002415,  117.3, 21.2662, 35.2196, -9.000,
0010201408, 110288, 002239,  115.8, 21.3620, 35.2177, -9.000,
0010201510, -00009, -00009,    8.9, 26.3115, 35.1708, -9.000,
0010201509, 110288, 030628,   18.9, 26.2764, 35.1716, -9.000,
0010201508, 110288, 030508,   38.9, 26.2667, 35.1722, -9.000,
0010201507, 110288, 030304,   66.7, 23.9003, 35.2255, -9.000,
0010201506, 110288, 030137,  116.1, 20.9679, 35.1673, -9.000,
0010201607, 110288, 065824,   10.0, 26.2832, 35.1818, -9.000,
0010201606, 110288, 065635,   82.5, 23.6680, 35.2382, -9.000,
0010201605, 110288, 065507,  132.5, 20.1342, 35.1301, -9.000,
0010201707, 110288, 112239,   28.3, 26.2818, 35.1948, -9.000,
0020200411, 120288, 104126,   15.6, 25.7084, 34.9703, -9.000,
0020200410, 120288, 103231,   99.5, 23.2828, 35.0917, -9.000,
0020200409, 120288, 103002,  136.4, 21.4463, 35.1840, -9.000,
0020200408, 120288, 102305,  173.3, 19.9543, 35.1129, -9.000,
0020200510, 120288, 142015,    1.5, 25.6144, 34.9858, -9.000,
0020200509, 120288, 141852,   21.2, 25.6120, 34.9874, -9.000,
0020200508, 120288, 141745,   46.2, 25.5971, 34.9908, -9.000,
0020200507, 120288, 141647,   71.1, 25.4668, 34.9960, -9.000,
0020200506, 120288, 141521,   97.9, 23.5648, 35.0740, -9.000,
0020200505, 120288, 141354,  122.9, 22.3977, 35.1547, -9.000,
0020200504, 120288, 141204,  148.6, 21.1397, 35.1535, -9.000,
0020200503, 120288, 140959,  177.6, 19.8832, 35.1512, -9.000,
0020200604, 120288, 170444,    2.1, 25.6140, 34.9846, -9.000,
0020200603, 120288, 170324,   24.1, 25.5838, 34.9941, -9.000,
0020200602, 120288, 170020,  162.0, 20.6601, 35.1608, -9.000,
0020200711, 120288, 195217,    0.9, 25.6171, 34.9834, -9.000,
0020200710, 120288, 195030,   26.1, 25.5580, 34.9895, -9.000,
0020200709, 120288, 194930,   46.2, 25.5274, 34.9902, -9.000,
0020200708, 120288, 194812,   71.9, 25.4115, 35.0044, -9.000,
0020200707, 120288, 194653,   97.8, 24.1513, 35.0467, -9.000,
0020200706, 120288, 194535,  122.6, 22.7780, 35.1213, -9.000,
0020200705, 120288, 194418,  150.6, 21.4127, 35.1576, -9.000,
0020200704, 120288, 194308,  173.6, 20.4001, 35.1460, -9.000,
0020200811, 120288, 225346,    1.6, 25.6601, 34.9833, -9.000,
0020200810, 120288, 225240,   16.2, 25.6166, 34.9839, -9.000,
0020200809, 120288, 225126,   37.8, 25.6044, 34.9863, -9.000,
0020200808, 120288, 225026,   57.9, 25.4601, 35.0007, -9.000,
0020200807, 120288, 224941,   79.2, 24.6345, 35.0122, -9.000,
0020200806, 120288, 224846,   98.9, 23.0035, 35.1029, -9.000,
0020200805, 120288, 224756,  119.7, 22.0435, 35.1664, -9.000,
0020200804, 120288, 224703,  139.8, 21.2280, 35.1460, -9.000,
0020200803, 120288, 224558,  161.5, 20.3669, 35.1563, -9.000,
0020200802, 120288, 224503,  181.1, 19.6735, 35.1233, -9.000,
0020201011, 120388, 044947,    2.1, 25.7462, 34.9653, -9.000,
0020201010, 120388, 044857,    5.9, 25.7525, 34.9652, -9.000,
0020201009, 120388, 044659,   22.8, 25.7021, 34.9678, -9.000,
0020201008, 120388, 044600,   48.6, 25.6577, 34.9745, -9.000,
0020201007, 120388, 044507,   73.0, 24.9854, 34.9983, -9.000,
0020201006, 120388, 044413,   98.2, 23.7401, 35.1073, -9.000,
0020201005, 120388, 044304,  126.0, 21.9425, 35.1598, -9.000,
0020201004, 120388, 044153,  152.7, 20.3735, 35.1769, -9.000,
0020201003, 120388, 044034,  177.4, 19.1747, 35.0760, -9.000,
0020201111, 120388, 075333,    1.8, 25.7229, 34.9825, -9.000,
0020201110, 120388, 075138,   20.6, 25.6521, 34.9827, -9.000,
0020201109, 120388, 074806,   46.6, 25.6432, 34.9860, -9.000,
0020201108, 120388, 074634,   73.5, 25.4890, 34.9865, -9.000,
0020201107, 120388, 074515,   99.4, 23.8381, 35.0523, -9.000,
0020201106, 120388, 074358,  125.0, 22.0939, 35.1588, -9.000,
0020201105, 120388, 074253,  150.1, 21.2247, 35.1914, -9.000,
0020201104, 120388, 074135,  176.3, 19.5932, 35.1065, -9.000,
0020201205, 120388, 105100,   11.5, 25.6951, 34.9987, -9.000,
0020201204, 120388, 104705,  152.2, 21.6619, 35.1589, -9.000,
0020201311, 120388, 135443,    1.7, 25.6663, 34.9723, -9.000,
0020201310, 120388, 135335,   21.4, 25.6623, 34.9748, -9.000,
0020201309, 120388, 135225,   46.1, 25.6514, 34.9913, -9.000,
0020201308, 120388, 135111,   72.3, 24.3089, 35.0239, -9.000,
0020201307, 120388, 135000,   96.9, 23.4025, 35.1068, -9.000,
0020201306, 120388, 134846,  124.1, 22.1991, 35.1483, -9.000,
0020201305, 120388, 134730,  148.8, 21.4061, 35.1639, -9.000,
0020201304, 120388, 134558,  175.6, 19.9551, 35.1673, -9.000,
0020201404, 120388, 164401,   32.6, 25.6519, 35.0031, -9.000,
0020201403, 120388, 164122,  159.4, 20.8448, 35.1920, -9.000,
0020201511, 120388, 194714,    1.6, 25.6492, 34.9795, -9.000,
0020201510, 120388, 194554,   21.6, 25.6437, 34.9801, -9.000,
0020201509, 120388, 194453,   46.4, 25.5414, 34.9928, -9.000,
0020201508, 120388, 194342,   72.1, 24.9616, 35.0094, -9.000,
0020201507, 120388, 194222,   97.9, 23.4095, 35.1034, -9.000,
0020201506, 120388, 194103,  125.8, 22.4511, 35.1359, -9.000,
0020201505, 120388, 193945,  151.1, 21.3547, 35.1585, -9.000,
0020201504, 120388, 193850,  176.9, 19.8846, 35.1407, -9.000,
0020201607, 120388, 225007,   19.3, 25.6453, 34.9893, -9.000,
0020201803, 120488, 012727,   23.1, 25.6613, 34.9860, -9.000,
0020201802, 120488, 012450,  141.8, 21.4330, 35.1626, -9.000,
0020201903, 120488, 024920,   17.4, 25.6708, 34.9795, -9.000,
0020201902, 120488, 024549,  138.8, 21.6790, 35.1714, -9.000,
0020202003, -00009, -00009,   17.6, 25.6579, 34.9855, -9.000,
0020202002, -00009, -00009,  140.0, 21.4187, 35.1536, -9.000,
0020202103, -00009, -00009,   25.3, 25.6639, 34.9955, -9.000,
0020202102, -00009, -00009,  144.0, 20.8669, 35.1409, -9.000,
0020202203, -00009, -00009,   21.2, 25.6611, 34.9964, -9.000,
0020202202, -00009, -00009,  140.9, 20.8918, 35.1482, -9.000,
0020202303, -00009, -00009,   21.4, 25.6422, 34.9879, -9.000,
0020202302, -00009, -00009,  150.4, 20.0972, 35.1462, -9.000,
0020202403, -00009, -00009,   15.4, 25.6424, 34.9844, -9.000,
0020202402, -00009, -00009,  140.7, 21.8887, 35.1729, -9.000,
0020202503, -00009, -00009,   17.9, 25.7200, 34.9705, -9.000,
0020202502, -00009, -00009,  140.5, 21.7718, 35.1707, -9.000,
0020202603, -00009, -00009,   31.4, 25.7264, 35.0262, -9.000,
0020202602, -00009, -00009,  160.6, 21.1105, 35.1777, -9.000,
0020202703, -00009, -00009,   25.8, 25.6794, 35.0173, -9.000,
0020202702, -00009, -00009,  158.3, 21.1693, 35.1913, -9.000,
0020202802, -00009, -00009,  159.2, 21.1115, 35.1457, -9.000,
0020202903, -00009, -00009,   31.9, 25.6729, 35.0365, -9.000,
0020202902, -00009, -00009,  160.7, 20.8355, 35.1379, -9.000,
0020203003, -00009, -00009,   32.6, 25.6521, 35.0144, -9.000,
0020203002, -00009, -00009,  160.9, 21.3768, 35.1699, -9.000,
0020203103, -00009, -00009,   31.9, 25.6207, 34.9899, -9.000,
0020203102, -00009, -00009,  159.3, 21.2405, 35.1605, -9.000,
0030200212, 010889, 071857,   35.9, 24.7111, 35.0380, -9.000,
0030200312, 010889, 104034,   19.7, 24.6773, 35.0352, -9.000,
0030200311, 010889, 103714,  118.8, 22.9668, 35.1023, -9.000,
0030200310, 010889, 103432,  186.0, 19.8478, 35.0726, -9.000,
0030200410, 010889, 143637,    4.9, 24.6509, 35.0310, -9.000,
0030200409, 010889, 143356,   22.8, 24.6506, 35.0314, -9.000,
0030200408, 010889, 143232,   43.3, 24.6620, 35.0312, -9.000,
0030200407, 010889, 143045,   72.7, 24.6651, 35.0309, -9.000,
0030200406, 010889, 142841,   97.7, 24.6700, 35.0312, -9.000,
0030200405, 010889, 142715,  122.2, 23.9860, 35.0630, -9.000,
0030200404, 010889, 142546,  146.8, 22.5308, 35.1306, -9.000,
0030200403, 010889, 142417,  176.8, 21.1149, 35.1359, -9.000,
0030200512, 010889, 211812,    3.7, 24.6240, 35.0235, -9.000,
0030200511, 010889, 211535,   17.7, 24.6263, 35.0238, -9.000,
0030200510, 010889, 211402,   37.9, 24.6279, 35.0240, -9.000,
0030200509, 010889, 211226,   57.4, 24.6317, 35.0244, -9.000,
0030200508, 010889, 211052,   78.1, 24.6352, 35.0240, -9.000,
0030200507, 010889, 210907,   97.1, 24.6188, 35.0251, -9.000,
0030200506, 010889, 210722,  117.1, 23.0680, 35.1021, -9.000,
0030200505, 010889, 210357,  139.0, 21.8504, 35.1504, -9.000,
0030200504, 010889, 205841,  147.9, 21.8025, 35.1562, -9.000,
0030200503, 010889, 205707,  161.7, 21.0489, 35.1249, -9.000,
0030200502, 010889, 205539,  181.3, 20.0444, 35.0779, -9.000,
0030200612, 010989, 000336,    2.8, 24.6301, 35.0248, -9.000,
0030200611, 010989, 000035,   18.4, 24.6297, 35.0253, -9.000,
0030200610, 010889, 235717,   38.2, 24.6328, 35.0264, -9.000,
0030200609, 010889, 235445,   56.7, 24.6372, 35.0264, -9.000,
0030200608, 010889, 235244,   79.4, 24.6411, 35.0264, -9.000,
0030200607, 010889, 235041,   96.6, 24.2463, 35.0527, -9.000,
0030200606, 010889, 234853,  117.5, 22.4823, 35.1298, -9.000,
0030200605, 010889, 234611,  139.2, 21.6190, 35.1512, -9.000,
0030200604, 010889, 234437,  151.6, 20.9569, 35.1216, -9.000,
0030200603, 010889, 234239,  163.4, 20.4608, 35.1109, -9.000,
0030200602, 010889, 234017,  186.7, 19.1337, 35.0254, -9.000,
0030200812, 010989, 060005,    3.9, 24.6214, 35.0323, -9.000,
0030200811, 010989, 055741,   19.4, 24.6387, 35.0332, -9.000,
0030200810, 010989, 055635,   41.6, 24.6444, 35.0329, -9.000,
0030200809, 010989, 055504,   71.4, 24.6503, 35.0326, -9.000,
0030200808, 010989, 055348,  102.9, 24.6482, 35.0327, -9.000,
0030200807, 010989, 055205,  132.6, 23.1605, 35.0880, -9.000,
0030200806, 010989, 055104,  151.8, 22.1789, 35.1450, -9.000,
0030200805, 010989, 055002,  177.0, 21.2455, 35.1305, -9.000,
0030200912, 010989, 085455,    8.7, 24.6103, 35.0361, -9.000,
0030200911, 010989, 085146,   26.5, 24.6241, 35.0341, -9.000,
0030200910, 010989, 085026,   48.8, 24.6314, 35.0338, -9.000,
0030200909, 010989, 084904,   78.8, 24.6324, 35.0337, -9.000,
0030200908, 010989, 084754,  102.7, 24.6333, 35.0335, -9.000,
0030200907, 010989, 084638,  128.2, 22.7298, 35.1155, -9.000,
0030200906, 010989, 084528,  153.2, 21.5980, 35.1477, -9.000,
0030200905, 010989, 084412,  176.3, 20.5417, 35.1123, -9.000,
0030201012, 010989, 122919,    9.8, 24.6043, 35.0335, -9.000,
0030201011, 010989, 122732,   28.3, 24.6131, 35.0332, -9.000,
0030201010, 010989, 122615,   49.7, 24.6184, 35.0333, -9.000,
0030201009, 010989, 122446,   79.9, 24.6213, 35.0330, -9.000,
0030201008, 010989, 122327,  105.0, 23.4710, 35.0731, -9.000,
0030201007, 010989, 122209,  129.2, 22.2934, 35.1480, -9.000,
0030201006, 010989, 122050,  154.4, 21.2099, 35.1320, -9.000,
0030201005, 010989, 121931,  178.8, 20.1553, 35.0780, -9.000,
0030201112, -00009, -00009,   53.3, 24.5943, 35.0344, -9.000,
0030201108, -00009, -00009,  178.0, 21.7058, 35.1483, -9.000,
0030201212, 010989, 194707,    3.6, 24.5507, 35.0251, -9.000,
0030201211, 010989, 194435,   20.6, 24.5631, 35.0261, -9.000,
0030201210, 010989, 194237,   40.9, 24.5653, 35.0265, -9.000,
0030201209, 010989, 194044,   69.8, 24.5681, 35.0257, -9.000,
0030201208, 010989, 193850,   98.6, 24.3810, 35.0357, -9.000,
0030201207, 010989, 193716,  123.2, 22.7972, 35.1048, -9.000,
0030201206, 010989, 193544,  148.0, 21.7803, 35.1527, -9.000,
0030201205, 010989, 193407,  172.0, 20.8060, 35.1231, -9.000,
0030201312, 011089, 001358,    4.1, 24.5277, 35.0160, -9.000,
0030201311, 011089, 001146,   22.5, 24.5331, 35.0184, -9.000,
0030201310, 011089, 001005,   42.7, 24.5383, 35.0188, -9.000,
0030201309, 011089, 000751,   72.1, 24.5454, 35.0193, -9.000,
0030201308, 011089, 000602,   97.3, 24.5506, 35.0200, -9.000,
0030201307, 011089, 000410,  122.0, 23.0729, 35.0875, -9.000,
0030201306, 011089, 000044,  152.9, 21.6874, 35.1490, -9.000,
0030201305, 010989, 235828,  175.0, 20.2329, 35.0877, -9.000,
0030201403, 011089, 050333,   84.9, 24.5960, 35.0342, -9.000,
0030201402, 011089, 050012,  163.4, 21.5752, 35.1366, -9.000,
0030201506, 011089, 111309,   54.4, 24.5574, 35.0331, -9.000,
0030201505, 011089, 111110,   95.5, 24.5700, 35.0330, -9.000,
0030201504, 011089, 110853,  120.3, 22.8749, 35.1001, -9.000,
0030201503, 011089, 110700,  133.1, 22.1524, 35.1424, -9.000,
0030201502, 011089, 110440,  152.9, 21.1003, 35.1280, -9.000,
0040200112, 022789, 223252,    8.7, 23.5484, 34.8411, -9.000,
0040200111, 022789, 223105,   18.8, 23.5476, 34.8388, -9.000,
0040200110, 022789, 222926,   38.5, 23.5570, 34.8318, -9.000,
0040200109, 022789, 222811,   58.4, 23.5703, 34.8336, -9.000,
0040200108, 022789, 222651,   78.4, 23.2542, 35.2702, -9.000,
0040200107, 022789, 222523,   98.4, 23.1590, 35.3093, -9.000,
0040200106, 022789, 222414,  108.2, 23.0886, 35.3301, -9.000,
0040200105, 022789, 222308,  118.3, 22.9109, 35.3348, -9.000,
0040200104, 022789, 222155,  131.3, 22.2731, 35.3278, -9.000,
0040200103, 022789, 222047,  141.4, 21.5767, 35.2410, -9.000,
0040200102, 022789, 221943,  151.3, 20.6704, 35.1776, -9.000,
0040200101, 022789, 221814,  163.0, 19.5209, 35.1042, -9.000,
0040200212, 022889, 013435,  179.4, 18.1525, 34.9588, -9.000,
0040200312, 022889, 044050,    3.2, 23.5292, 34.8526, -9.000,
0040200311, 022889, 043739,   21.5, 23.5441, 34.8530, -9.000,
0040200310, 022889, 043532,   47.5, 23.4423, 35.1007, -9.000,
0040200309, 022889, 043301,   99.0, 23.1132, 35.3282, -9.000,
0040200308, 022889, 043045,  151.9, 20.1899, 35.1600, -9.000,
0040200608, 022889, 151314,    5.8, 23.4781, 34.8451, -9.000,
0040200607, 022889, 151025,   22.1, 23.5299, 34.8761, -9.000,
0040200606, 022889, 150904,   41.8, 23.5469, 34.9597, -9.000,
0040200605, 022889, 150732,   71.8, 23.2077, 35.3051, -9.000,
0040200604, 022889, 150544,   99.6, 22.9653, 35.3464, -9.000,
0040200603, 022889, 150425,  123.2, 22.5050, 35.3467, -9.000,
0040200602, 022889, 150248,  151.1, 19.4196, 35.1114, -9.000,
0040200601, 022889, 150127,  177.4, 17.1437, 34.8631, -9.000,
0040200712, 022889, 183446,   47.0, 23.3497, 35.1759, -9.000,
0040200711, 022889, 183223,  131.0, 22.2153, 35.3213, -9.000,
0040200710, 022889, 183102,  162.1, 19.8528, 35.1195, -9.000,
0040200812, 022889, 211837,    5.0, 23.4248, 34.9192, -9.000,
0040200811, 022889, 211652,   22.2, 23.4380, 34.9276, -9.000,
0040200810, 022889, 211542,   42.0, 23.2404, 35.2127, -9.000,
0040200809, 022889, 211414,   71.8, 23.1316, 35.3139, -9.000,
0040200808, 022889, 211234,  100.2, 22.8585, 35.3428, -9.000,
0040200807, 022889, 211106,  126.4, 22.0107, 35.3206, -9.000,
0040200806, 022889, 210941,  148.4, 20.5117, 35.1818, -9.000,
0040200805, 022889, 210812,  177.6, 18.6420, 35.0231, -9.000,
0040200902, 030189, 002622,    5.5, 23.3590, 34.9364, -9.000,
0040200901, 030189, 002204,  106.2, 23.0208, 35.3128, -9.000,
0040201012, -00009, -00009,   22.7, 23.3892, 34.9366, -9.000,
0040201008, -00009, -00009,  121.9, 22.0578, 35.3125, -9.000,
0050200109, 032689, 194810,    3.0, 24.3568, 34.7152, -9.000,
0050200108, 032689, 194648,   22.9, 24.3310, 34.7116, -9.000,
0050200107, 032689, 194534,   42.7, 24.1369, 34.7421, -9.000,
0050200106, 032689, 194348,   74.6, 23.7990, 34.9264, -9.000,
0050200105, 032689, 194128,  152.4, 21.6365, 35.0643, -9.000,
0050200104, 032689, 193930,  178.7, 20.6640, 35.0955, -9.000,
0050200512, 032789, 084159,   26.7, 24.1304, 34.7862, -9.000,
0050200511, 032789, 083916,  111.1, 23.0722, 35.1760, -9.000,
0050200510, 032789, 083730,  144.1, 21.4173, 35.0933, -9.000,
0050200812, 032789, 191210,   23.7, 24.2942, 34.7267, -9.000,
0050200811, 032789, 191002,   40.8, 23.9197, 34.7839, -9.000,
0050200810, 032789, 190846,   72.4, 23.7325, 34.8996, -9.000,
0050200809, 032789, 190639,   97.3, 23.6286, 34.9630, -9.000,
0050200808, 032789, 190454,  122.5, 23.3718, 35.1953, -9.000,
0050200807, 032789, 190325,  149.5, 21.8346, 35.0480, -9.000,
0050200806, 032789, 190135,  177.2, 20.5166, 35.0393, -9.000,
0050201612, 032989, 013558,   40.8, 23.7551, 34.8756, -9.000,
0050201611, 032989, 013329,   71.7, 23.3261, 34.9362, -9.000,
0050201610, 032989, 013210,   81.6, 23.3077, 34.9665, -9.000,
0050201609, 032989, 013033,   92.5, 23.3105, 35.0333, -9.000,
0050201608, 032989, 012906,  101.9, 23.2294, 35.1243, -9.000,
0050201607, 032989, 012749,  111.7, 23.0919, 35.1600, -9.000,
0050201606, 032989, 012623,  121.6, 22.0494, 35.0844, -9.000,
0050201605, 032989, 012510,  127.4, 21.8997, 35.0864, -9.000,
0050201604, 032989, 012401,  133.7, 21.4068, 35.0673, -9.000,
0050201603, 032989, 012213,  143.6, 20.9123, 35.1168, -9.000,
0050201602, 032989, 012040,  152.5, 20.7571, 35.1086, -9.000,
0060200212, -00009, -00009,   13.8, 24.0511, 34.9794, -9.000,
0060200211, 051889, 004516,   30.1, 23.9477, 34.9851, -9.000,
0060200209, 051889, 004151,   49.9, 22.9731, 35.2471, -9.000,
0060200208, 051889, 003924,   79.9, 22.2059, 35.2338, -9.000,
0060200207, 051889, 003712,  154.7, 17.6886, 34.8876, -9.000,
0060200206, 051889, 003536,  179.2, 16.4547, 34.7324, -9.000,
0060200412, 051889, 071227,   30.7, 23.8374, 35.0270, -9.000,
0060200411, 051889, 070912,   87.1, 22.0541, 35.2586, -9.000,
0060200410, 051889, 070530,  136.1, 19.2257, 35.0737, -9.000,
0060200512, 051889, 094945,    4.5, 23.9838, 34.9817, -9.000,
0060200511, 051889, 094706,   19.5, 23.9772, 34.9838, -9.000,
0060200510, 051889, 094545,   39.4, 22.9591, 35.2021, -9.000,
0060200509, 051889, 093852,   59.4, 22.4433, 35.2937, -9.000,
0060200508, 051889, 093731,   79.0, 21.6159, 35.2833, -9.000,
0060200507, 051889, 093620,   99.0, 20.5735, 35.1826, -9.000,
0060200506, 051889, 093510,  108.7, 20.1506, 35.1524, -9.000,
0060200505, 051889, 092909,  119.1, 19.5974, 35.0892, -9.000,
0060200504, 051889, 092802,  129.0, 18.9924, 35.0197, -9.000,
0060200503, 051889, 092657,  139.8, 18.5352, 34.9898, -9.000,
0060200502, 051889, 092022,  159.7, 17.8095, 34.9046, -9.000,
0060200501, 051889, 091822,  179.6, 16.4683, 34.7356, -9.000,
0060200612, 051889, 131219,  199.7, 16.1115, 34.6859, -9.000,
0060200712, 051889, 201616,   29.5, 23.0653, 35.1653, -9.000,
0060200711, 051889, 201407,   49.6, 22.8605, 35.2467, -9.000,
0060200710, 051889, 201217,   79.6, 21.8937, 35.2839, -9.000,
0060200709, 051889, 200632,  104.4, 20.2815, 35.1432, -9.000,
0060200708, 051889, 200500,  129.1, 18.5741, 34.9949, -9.000,
0060200707, 051889, 200342,  153.7, 17.3323, 34.8443, -9.000,
0060200706, 051889, 200212,  178.9, 16.1211, 34.6846, -9.000,
0060200812, 051889, 225802,    1.3, 24.0252, 34.9887, -9.000,
0060200811, 051889, 225524,   20.8, 23.8994, 35.0005, -9.000,
0060200810, 051889, 225259,   40.9, 23.0333, 35.1699, -9.000,
0060200809, 051889, 225112,   73.5, 22.5105, 35.2429, -9.000,
0060200808, 051889, 224937,   98.2, 21.3452, 35.1971, -9.000,
0060200807, 051889, 224811,  125.2, 19.6786, 35.0860, -9.000,
0060200806, 051889, 224640,  149.8, 18.1294, 34.9363, -9.000,
0060200805, 051889, 224527,  174.6, 16.7701, 34.7754, -9.000,
0060200912, 051989, 021352,    2.9, 24.0554, 34.9904, -9.000,
0060200911, 051989, 021211,   21.7, 23.8885, 35.0084, -9.000,
0060200910, 051989, 021102,   42.6, 23.0755, 35.2018, -9.000,
0060200909, 051989, 020929,   73.3, 22.6020, 35.2384, -9.000,
0060200908, 051989, 020746,   97.4, 22.0685, 35.2660, -9.000,
0060200907, 051989, 020608,  122.6, 20.7181, 35.1517, -9.000,
0060200906, 051989, 020422,  149.7, 19.5071, 35.0672, -9.000,
0060200905, 051989, 020251,  173.9, 18.4871, 34.9967, -9.000,
0060201003, 051989, 045400,   93.3, 21.9922, 35.2433, -9.000,
0060201104, 051989, 074749,  105.8, 20.1121, 35.1146, -9.000,
0060201310, 051989, 113808,    3.9, 23.8660, 35.0306, -9.000,
0060201309, 051989, 113404,   21.8, 23.8199, 35.0502, -9.000,
0060201308, 051989, 113223,   42.8, 22.8961, 35.2041, -9.000,
0060201307, 051989, 113038,   73.5, 22.4095, 35.2410, -9.000,
0060201306, 051989, 112910,   99.6, 20.4638, 35.1457, -9.000,
0060201305, 051989, 112747,  124.1, 18.8639, 35.0068, -9.000,
0060201304, 051989, 112617,  149.8, 18.0541, 34.9340, -9.000,
0060201303, 051989, 112418,  176.3, 16.7850, 34.7702, -9.000,
0060201411, 051989, 135622,    4.7, 23.8932, 35.0062, -9.000,
0060201410, 051989, 135424,   24.4, 23.8526, 35.0247, -9.000,
0060201409, 051989, 135305,   44.7, 22.9598, 35.1924, -9.000,
0060201408, 051989, 135118,   74.0, 22.3226, 35.2514, -9.000,
0060201407, 051989, 134942,   98.9, 21.2705, 35.1994, -9.000,
0060201406, 051989, 134916,   98.8, 21.2755, 35.2031, -9.000,
0060201405, 051989, 134657,  123.8, 19.9192, 35.0935, -9.000,
0060201404, 051989, 134531,  153.7, 18.6090, 35.0084, -9.000,
0060201403, 051989, 134501,  153.1, 18.6170, 35.0109, -9.000,
0060201512, 051989, 200317,    2.9, 23.8860, 35.0145, -9.000,
0060201511, 051989, 200054,   23.0, 23.8461, 35.0238, -9.000,
0060201510, 051989, 195932,   45.8, 22.8581, 35.2069, -9.000,
0060201509, 051989, 195805,   74.4, 22.4373, 35.2479, -9.000,
0060201508, 051989, 195609,  106.9, 20.4758, 35.1395, -9.000,
0060201507, 051989, 195458,  126.9, 19.3658, 35.0374, -9.000,
0060201506, 051989, 195340,  151.8, 18.1363, 34.9543, -9.000,
0060201505, 051989, 195228,  176.8, 16.5299, 34.6542, -9.000,
0060201603, 051989, 215854,   13.8, 23.9422, 35.0173, -9.000,
0060201812, 052089, 080700,   37.7, 23.0675, 35.2238, -9.000,
0060201811, 052089, 080520,   67.7, 22.4211, 35.2436, -9.000,
0060201810, 052089, 080417,   77.3, 22.1788, 35.2622, -9.000,
0060201809, 052089, 080306,   87.5, 21.5102, 35.2439, -9.000,
0060201808, 052089, 080153,   97.4, 20.6754, 35.1479, -9.000,
0060201807, 052089, 080037,  107.4, 20.4570, 35.1260, -9.000,
0060201806, 052089, 075934,  112.4, 20.0901, 35.0829, -9.000,
0060201805, 052089, 075811,  118.2, 19.7776, 35.0600, -9.000,
0060201804, 052089, 075639,  128.3, 18.9974, 34.9648, -9.000,
0060201803, 052089, 075448,  149.0, 18.2138, 34.9386, -9.000,
0060201802, 052089, 075238,  175.1, 16.8131, 34.7502, -9.000,
0070200112, 062489, 004143,    5.8, 25.8842, 34.5903, -9.000,
0070200111, 062489, 003938,   26.2, 25.6284, 34.6145, -9.000,
0070200110, 062489, 003822,   51.4, 25.4149, 34.6161, -9.000,
0070200109, 062489, 003654,   78.4, 24.2599, 34.6703, -9.000,
0070200108, 062489, 003524,  103.4, 23.5362, 34.9788, -9.000,
0070200107, 062489, 003332,  129.1, 22.9915, 35.1230, -9.000,
0070200106, 062489, 003210,  152.3, 21.4204, 35.1000, -9.000,
0070200105, 062489, 003031,  179.9, 19.6895, 34.9227, -9.000,
0070200212, 062489, 033608,   15.3, 25.7534, 34.5916, -9.000,
