Hawaii Ocean Time-series : 02-Aug-2023 04:07:00
https://hahana.soest.hawaii.edu/hot/hot-dogs/bextraction.html

botid, date, time, press, temp, csal, bsal, hplc, 
#, mmddyy, hhmmss, dbar, ITS-90, PSS-78, PSS-78, ng/l, 
0520201912, 021994, 025600,  143.8, 20.5126, 35.1776, 35.1823,  -9.0,
0520201911, 021994, 025456,  159.3, 19.8383, 35.1625, 35.1626,  -9.0,
0520201910, 021994, 025324,  184.7, 18.9283, 35.0477, 35.0497,  -9.0,
0520201909, 021994, 025212,  199.6, 18.4007, 34.9717, 34.9806,  -9.0,
0520210008, 021794, -00009,    5.0, -9.0000, -9.0000, 34.9286,  -9.0,
0520210007, 021794, -00009,   25.0, -9.0000, -9.0000, 34.9896,  -9.0,
0520210006, 021794, -00009,   45.0, -9.0000, -9.0000, 35.0344,  -9.0,
0520210005, 021794, -00009,   75.0, -9.0000, -9.0000, 35.2007,  -9.0,
0520210004, 021794, -00009,  100.0, -9.0000, -9.0000, 35.2130,  -9.0,
0520210003, 021794, -00009,  125.0, -9.0000, -9.0000, 35.2132,  -9.0,
0520210002, 021794, -00009,  150.0, -9.0000, -9.0000, 35.1067,  -9.0,
0520210001, 021794, -00009,  175.0, -9.0000, -9.0000, 35.0573,  -9.0,
0530200224, 030894, 175032,   14.5, 23.5634, 35.1157, 35.1185,  -9.0,
0530200223, 030894, 174613,  159.0, 21.6139, 35.2565, 35.2676,  -9.0,
0530200324, 030894, 210759,    6.9, 23.7054, 35.1238, 35.1232,  -9.0,
0530200323, 030894, 210734,    6.9, 23.7141, 35.1250, 35.1236,  -9.0,
0530200322, 030894, 210638,   17.9, 23.4263, 35.1172, 35.1179,  -9.0,
0530200321, 030894, 210455,   39.9, 22.6887, 35.1895, 35.1843,  -9.0,
0530200320, 030894, 210236,  115.7, 22.0530, 35.2429, 35.2442,  -9.0,
0530200319, 030894, 210126,  124.8, 21.9202, 35.2513, 35.2560,  -9.0,
0530200318, 030894, 205957,  143.7, 21.7233, 35.2794, -9.0000,  -9.0,
0530200317, 030894, 205752,  197.3, 19.9504, 35.1649, 35.1719,  -9.0,
0530200424, 030994, 000552,    6.8, 23.9437, 35.1270, 35.1240,  -9.0,
0530200423, 030994, 000536,    6.7, 23.9329, 35.1276, 35.1234,  -9.0,
0530200422, 030994, 000418,   26.6, 23.1409, 35.1227, 35.1232,  -9.0,
0530200421, 030994, 000402,   26.4, 23.1498, 35.1229, 35.1207,  -9.0,
0530200420, 030994, 000248,   45.2, 22.5176, 35.1642, 35.1622,  -9.0,
0530200419, 030994, 000155,   55.4, 22.4572, 35.1801, 35.1792,  -9.0,
0530200418, 030994, 000038,   75.3, 22.3687, 35.2021, 35.2016,  -9.0,
0530200417, 030894, 235915,  100.4, 22.2257, 35.2165, 35.2174,  -9.0,
0530200416, 030894, 235748,  125.4, 21.9767, 35.2565, 35.2589,  -9.0,
0530200415, 030894, 235734,  125.4, 21.9751, 35.2571, 35.2586,  -9.0,
0530200414, 030894, 235619,  150.5, 21.4928, 35.2582, 35.2649,  -9.0,
0530200413, 030894, 235603,  150.6, 21.4906, 35.2583, 35.2605,  -9.0,
0530200412, 030894, 235445,  175.4, 21.0335, 35.2429, 35.2459,  -9.0,
0530200411, 030894, 235428,  175.5, 21.0175, 35.2426, 35.2463,  -9.0,
0530200410, 030894, 235216,  246.4, 17.8721, 34.9145, 34.9164,  -9.0,
0530200409, 030894, 235200,  246.1, 17.8707, 34.9153, 34.9178,  -9.0,
0530200519, -00009, -00009,    5.5, 23.9327, 35.1210, 35.1215,  -9.0,
0530200518, 030994, 030040,  178.7, 21.0045, 35.3072, 35.3068,  -9.0,
0530200517, 030994, 025641,  208.4, 20.3068, 35.2502, 35.2511,  -9.0,
0530200516, 030994, 025525,  222.6, 19.4723, 35.1404, 35.1504,  -9.0,
0530200515, 030994, 025415,  234.9, 18.6155, 35.0114, 35.0193,  -9.0,
0530200622, 030994, 060853,    4.5, 23.7492, 35.1223, 35.1181,  -9.0,
0530200621, 030994, 060838,    4.6, 23.7531, 35.1217, 35.1181,  -9.0,
0530200620, 030994, 060708,   14.9, 23.6344, 35.1152, 35.1136,  -9.0,
0530200619, 030994, 060606,   25.7, 23.3298, 35.1200, 35.1150,  -9.0,
0530200618, 030994, 060546,   25.2, 23.3489, 35.1189, 35.1130,  -9.0,
0530200617, 030994, 060448,   36.8, 22.9302, 35.1497, 35.1467,  -9.0,
0530200616, 030994, 060347,   45.5, 22.6950, 35.1755, 35.1701,  -9.0,
0530200615, 030994, 060226,   60.1, 22.5239, 35.1909, 35.1865,  -9.0,
0530200614, 030994, 060130,   75.0, 22.4012, 35.2064, 35.2020,  -9.0,
0530200613, 030994, 060043,   83.3, 22.3668, 35.2071, 35.2024,  -9.0,
0530200612, 030994, 055938,   95.2, 22.2921, 35.2218, 35.2192,  -9.0,
0530200611, 030994, 055837,  104.9, 22.2131, 35.2190, 35.2160,  -9.0,
0530200610, 030994, 055737,  115.9, 22.1395, 35.2273, 35.2235,  -9.0,
0530200609, 030994, 055642,  125.8, 22.0311, 35.2372, 35.2345,  -9.0,
0530200608, 030994, 055535,  135.0, 21.9481, 35.2585, 35.2554,  -9.0,
0530200607, 030994, 055225,  149.2, 21.7906, 35.2707, 35.2696,  -9.0,
0530200606, 030994, 055126,  159.5, 21.5309, 35.2751, 35.2820,  -9.0,
0530200605, 030994, 055008,  174.7, 21.2870, 35.2914, 35.2972,  -9.0,
0530200604, 030994, 054902,  185.8, 21.0994, 35.2938, 35.2948,  -9.0,
0530200603, 030994, 054751,  200.4, 20.8517, 35.2627, 35.2767,  -9.0,
0530200710, 030994, 085847,    5.5, 23.6813, 35.1203, 35.1209,  -9.0,
0530200709, 030994, 085722,   25.1, 23.4182, 35.0940, 35.0945,  -9.0,
0530200708, 030994, 085610,   46.4, 22.8094, 35.1627, 35.1599,  -9.0,
0530200707, 030994, 085441,   75.7, 22.3942, 35.2049, 35.2038,  -9.0,
0530200706, 030994, 085323,   97.6, 22.2511, 35.2166, 35.2186,  -9.0,
0530200705, 030994, 085148,  126.3, 22.0485, 35.2336, 35.2416,  -9.0,
0530200704, 030994, 085031,  150.0, 21.7302, 35.2753, 35.2875,  -9.0,
0530200703, 030994, 084900,  177.6, 20.9804, 35.2630, 35.2759,  -9.0,
0530200805, 030994, 114614,   12.0, 23.6678, 35.1174, 35.1197,  -9.0,
0530200804, 030994, 114322,   93.4, 22.3315, 35.2093, 35.2125,  -9.0,
0530200803, 030994, 114046,  185.2, 20.9127, 35.2625, 35.2678,  -9.0,
0530200915, 030994, 144808,    7.8, 23.6443, 35.1205, 35.1179,  -9.0,
0530200914, 030994, 144654,   25.7, 23.6449, 35.1188, 35.1171,  -9.0,
0530200913, 030994, 144528,   45.6, 22.8653, 35.1645, 35.1624,  -9.0,
0530200912, 030994, 144319,   75.9, 22.4123, 35.2018, 35.2097,  -9.0,
0530200911, 030994, 144202,  100.8, 22.2480, 35.2132, 35.2136,  -9.0,
0530200910, 030994, 144050,  125.6, 22.1115, 35.2331, 35.2353,  -9.0,
0530200909, 030994, 143933,  152.2, 21.8773, 35.2643, 35.2690,  -9.0,
0530200908, 030994, 143712,  175.2, 21.2903, 35.2806, 35.2873,  -9.0,
0530201024, 030994, 180020,    5.5, 23.6122, 35.1119, 35.1089,  -9.0,
0530201023, 030994, 175903,   25.3, 23.6115, 35.1103, 35.1073,  -9.0,
0530201022, 030994, 175729,   45.7, 22.8237, 35.1716, 35.1671,  -9.0,
0530201021, 030994, 175605,   65.5, 22.4741, 35.1951, 35.1918,  -9.0,
0530201020, 030994, 175545,   65.3, 22.4752, 35.1949, -9.0000,  -9.0,
0530201019, 030994, 175454,   75.2, 22.3964, 35.2040, -9.0000,  -9.0,
0530201018, 030994, 175355,   81.0, 22.3679, 35.2144, -9.0000,  -9.0,
0530201017, 030994, 175337,   80.6, 22.3677, 35.2142, -9.0000,  -9.0,
0530201016, 030994, 175225,  100.2, 22.2805, 35.2189, -9.0000,  -9.0,
0530201015, 030994, 175132,  110.9, 22.2122, 35.2159, 35.2138,  -9.0,
0530201014, 030994, 175115,  110.8, 22.2104, 35.2160, -9.0000,  -9.0,
0530201013, 030994, 175006,  124.0, 22.1401, 35.2408, 35.2377,  -9.0,
0530201012, 030994, 174906,  139.3, 22.0049, 35.2523, 35.2511,  -9.0,
0530201011, 030994, 174849,  139.0, 22.0056, 35.2520, -9.0000,  -9.0,
0530201010, 030994, 174740,  148.5, 21.8172, 35.2699, 35.2698,  -9.0,
0530201009, 030994, 174628,  158.6, 21.6808, 35.2734, 35.2777,  -9.0,
0530201008, 030994, 174609,  158.7, 21.6809, 35.2737, -9.0000,  -9.0,
0530201007, 030994, 174453,  175.2, 21.1652, 35.2778, 35.2816,  -9.0,
0530201006, 030994, 174358,  181.7, 20.9142, 35.2668, 35.2706,  -9.0,
0530201005, 030994, 174342,  182.1, 20.9159, 35.2667, -9.0000,  -9.0,
0530201004, 030994, 174240,  202.1, 20.3856, 35.2466, 35.2505,  -9.0,
0530201003, 030994, 174221,  201.8, 20.3861, 35.2465, -9.0000,  -9.0,
0530201124, 030994, 205953,    5.6, 23.7106, 35.1018, 35.0996,  -9.0,
0530201123, 030994, 205816,   25.5, 23.2675, 35.0983, 35.0945,  -9.0,
0530201122, 030994, 205750,   25.4, 23.2749, 35.0972, 35.0937,  -9.0,
0530201121, 030994, 205630,   45.6, 22.5548, 35.1913, 35.1865,  -9.0,
0530201120, 030994, 205515,   50.9, 22.5064, 35.2002, 35.1969,  -9.0,
0530201119, 030994, 205452,   50.6, 22.5064, 35.2002, 35.2036,  -9.0,
0530201118, 030994, 205322,   75.3, 22.3906, 35.2088, 35.2071,  -9.0,
0530201117, 030994, 205254,   75.3, 22.3909, 35.2084, 35.2063,  -9.0,
0530201116, 030994, 205135,  100.6, 22.1573, 35.2247, -9.0000,  -9.0,
0530201115, 030994, 205116,  100.6, 22.1567, 35.2246, 35.2357,  -9.0,
0530201114, 030994, 204956,  126.2, 21.9612, 35.2562, -9.0000,  -9.0,
0530201113, 030994, 204824,  140.8, 21.8170, 35.2703, 35.2702,  -9.0,
0530201112, 030994, 204713,  147.9, 21.6113, 35.2787, -9.0000,  -9.0,
0530201111, 030994, 204649,  147.1, 21.6227, 35.2768, 35.2777,  -9.0,
0530201110, 030994, 204506,  175.2, 20.6739, 35.2573, 35.2605,  -9.0,
0530201109, 030994, 204443,  175.7, 20.6534, 35.2564, 35.2605,  -9.0,
0530201222, 031094, 001448,    5.2, 23.8266, 35.0904, 35.0927,  -9.0,
0530201221, 031094, 001358,   10.0, 23.6526, 35.0862, 35.0923,  -9.0,
0530201220, 031094, 001339,   10.0, 23.6551, 35.0869, 35.0823,  -9.0,
0530201219, 031094, 001238,   14.9, 23.5005, 35.0766, 35.0770,  -9.0,
0530201218, 031094, 001217,   15.0, 23.5072, 35.0777, 35.0850,  -9.0,
0530201217, 031094, 001133,   19.9, 23.0841, 35.1319, 35.1252,  -9.0,
0530201216, 031094, 001113,   19.9, 23.0800, 35.1332, 35.1248,  -9.0,
0530201215, 031094, 001007,   25.0, 22.8730, 35.1594, 35.1577,  -9.0,
0530201214, 031094, 000946,   24.8, 22.8794, 35.1595, 35.1563,  -9.0,
0530201213, 031094, 000816,   34.8, 22.7064, 35.1751, 35.1727,  -9.0,
0530201212, 031094, 000757,   35.2, 22.7066, 35.1757, 35.1727,  -9.0,
0530201211, 031094, 000628,   44.3, 22.5725, 35.1855, 35.1825,  -9.0,
0530201210, 031094, 000415,   74.6, 22.2649, 35.2082, 35.2063,  -9.0,
0530201209, 031094, 000223,  100.2, 22.1045, 35.2391, 35.2379,  -9.0,
0530201208, 031094, 000006,  123.6, 21.8858, 35.2559, 35.2564,  -9.0,
0530201207, 030994, 235812,  150.0, 21.4121, 35.2951, 35.2968,  -9.0,
0530201206, 030994, 235629,  175.5, 20.5968, 35.2538, 35.2639,  -9.0,
0530201205, 030994, 235344,  247.0, 16.9536, 34.8087, 34.8163,  -9.0,
0530201323, 031094, 030539,    5.1, 23.7781, 35.0909, 35.0898,  -9.0,
0530201322, 031094, 030441,   10.2, 23.7476, 35.0894, 35.0846,  -9.0,
0530201321, 031094, 030400,   15.1, 23.6318, 35.0827, 35.0760,  -9.0,
0530201320, 031094, 030311,   20.3, 23.3790, 35.0874, 35.0841,  -9.0,
0530201319, 031094, 030216,   25.2, 23.1225, 35.1280, 35.1299,  -9.0,
0530201318, 031094, 030129,   30.1, 22.9111, 35.1584, 35.1571,  -9.0,
0530201317, 031094, 030043,   34.9, 22.8399, 35.1666, 35.1736,  -9.0,
0530201316, 031094, 025949,   39.8, 22.7573, 35.1729, 35.1689,  -9.0,
0530201315, 031094, 025900,   45.0, 22.6065, 35.1836, 35.1790,  -9.0,
0530201314, 031094, 025746,   50.8, 22.5657, 35.1880, 35.1910,  -9.0,
0530201313, 031094, 025650,   54.3, 22.5470, 35.1894, 35.1868,  -9.0,
0530201312, 031094, 025558,   64.2, 22.4144, 35.2019, 35.1957,  -9.0,
0530201311, 031094, 025508,   74.8, 22.3256, 35.2053, 35.2060,  -9.0,
0530201310, 031094, 025418,   85.0, 22.2543, 35.2109, 35.2079,  -9.0,
0530201309, 031094, 025323,   94.9, 22.1864, 35.2193, 35.2186,  -9.0,
0530201308, 031094, 025211,  104.6, 22.1433, 35.2241, 35.2239,  -9.0,
0530201307, 031094, 025055,  115.7, 22.0855, 35.2394, 35.2414,  -9.0,
0530201306, 031094, 024955,  124.0, 22.0452, 35.2427, 35.2479,  -9.0,
0530201305, 031094, 024806,  150.0, 21.7377, 35.2709, -9.0000,  -9.0,
0530201304, 031094, 024631,  175.4, 21.0552, 35.2655, 35.2745,  -9.0,
0530201410, 031094, 054914,    4.7, 23.7430, 35.0980, 35.0967,  -9.0,
0530201409, 031094, 054804,   24.8, 23.0688, 35.1333, 35.1291,  -9.0,
0530201408, 031094, 054702,   45.9, 22.6688, 35.1809, 35.1796,  -9.0,
0530201407, 031094, 054540,   75.5, 22.3429, 35.2025, 35.2036,  -9.0,
0530201406, 031094, 054435,  100.2, 22.2026, 35.2234, 35.2243,  -9.0,
0530201405, 031094, 054333,  125.3, 21.9996, 35.2395, 35.2442,  -9.0,
0530201404, 031094, 054217,  151.1, 21.5258, 35.2750, 35.2785,  -9.0,
0530201403, 031094, 054101,  176.2, 21.1489, 35.2824, 35.2863,  -9.0,
0530201516, 031094, 085819,    4.5, 23.7313, 35.0989, 35.0967,  64.0,
0530201515, 031094, 085707,   24.4, 23.3830, 35.1063, -9.0000,  59.0,
0530201514, 031094, 085604,   44.5, 23.0758, 35.1439, 35.1406,  66.0,
0530201513, 031094, 085457,   74.7, 22.4532, 35.1964, 35.1937,  97.0,
0530201512, 031094, 085345,   99.4, 22.2686, 35.2158, 35.2144, 149.0,
0530201511, 031094, 085213,  124.6, 22.0596, 35.2240, 35.2245, 279.0,
0530201510, 031094, 085103,  141.0, 21.9356, 35.2496, -9.0000, 227.0,
0530201509, 031094, 085009,  145.1, 21.9203, 35.2534, 35.2536, 231.0,
0530201508, 031094, 084919,  150.0, 21.8129, 35.2636, 35.2639, 216.0,
0530201507, 031094, 084827,  154.6, 21.7666, 35.2668, 35.2658, 202.0,
0530201506, 031094, 084732,  160.5, 21.6434, 35.2779, 35.2658, 181.0,
0530201505, 031094, 084637,  176.1, 21.2997, 35.2793, 35.2830,  86.0,
0530201610, 031094, 115226,    5.2, 23.6928, 35.0950, -9.0000,  -9.0,
0530201609, 031094, 115105,   24.0, 23.3207, 35.1162, 35.1161,  -9.0,
0530201608, 031094, 114940,   44.2, 22.7211, 35.1721, 35.1731,  -9.0,
0530201607, 031094, 114802,   74.3, 22.4230, 35.2040, 35.2032,  -9.0,
0530201606, 031094, 114625,   99.4, 22.1964, 35.2135, 35.2168,  -9.0,
0530201605, 031094, 114457,  124.5, 21.9071, 35.2519, 35.2550,  -9.0,
0530201604, 031094, 114328,  149.6, 21.3908, 35.2853, 35.2936,  -9.0,
0530201603, 031094, 114148,  175.5, 20.4595, 35.1733, 35.1727,  -9.0,
0530201724, 031094, 150342,    6.0, 23.6416, 35.0861, 35.0801,  -9.0,
0530201723, 031094, 150221,   10.9, 23.6470, 35.0887, 35.0833,  -9.0,
0530201722, 031094, 150132,   15.5, 23.5689, 35.1004, 35.0919,  -9.0,
0530201721, 031094, 150114,   15.6, 23.5709, 35.1006, 35.0919,  -9.0,
0530201720, 031094, 150014,   20.4, 23.3269, 35.1173, 35.1116,  -9.0,
0530201719, 031094, 145916,   25.7, 23.2830, 35.1246, 35.1183,  -9.0,
0530201718, 031094, 145819,   30.6, 23.2569, 35.1285, 35.1293,  -9.0,
0530201717, 031094, 145716,   35.6, 23.2178, 35.1329, 35.1295,  -9.0,
0530201716, 031094, 145604,   40.7, 23.1193, 35.1401, 35.1360,  -9.0,
0530201715, 031094, 145507,   46.1, 22.8631, 35.1525, 35.1482,  -9.0,
0530201714, 031094, 145407,   50.6, 22.7555, 35.1571, 35.1534,  -9.0,
0530201713, 031094, 145309,   54.2, 22.7152, 35.1689, 35.1654,  -9.0,
0530201712, 031094, 145151,   65.8, 22.5890, 35.1903, 35.1898,  -9.0,
0530201711, 031094, 145030,   75.6, 22.4951, 35.2009, 35.2004,  -9.0,
0530201710, 031094, 144928,   85.6, 22.4354, 35.2058, 35.2067,  -9.0,
0530201709, 031094, 144818,   96.0, 22.3224, 35.2154, 35.2136,  -9.0,
0530201708, 031094, 144712,  105.7, 22.2767, 35.2196, 35.2190,  -9.0,
0530201707, 031094, 144600,  116.3, 22.2495, 35.2223, 35.2217,  -9.0,
0530201706, 031094, 144459,  126.2, 22.1739, 35.2311, 35.2316,  -9.0,
0530201705, 031094, 144313,  150.4, 22.0082, 35.2555, 35.2572,  -9.0,
0530201704, 031094, 144133,  175.5, 21.5191, 35.2824, 35.2861,  -9.0,
0530201703, 031094, 143850,  249.8, 17.2832, 34.8274, -9.0000,  -9.0,
0530201824, 031094, 180359,    5.7, 23.6100, 35.0726, 35.0681,  -9.0,
0530201823, 031094, 180210,   10.3, 23.6162, 35.0761, 35.0726,  -9.0,
0530201822, 031094, 180100,   15.4, 23.6219, 35.0859, 35.0925,  -9.0,
0530201821, 031094, 180000,   20.4, 23.6057, 35.0920, 35.0905,  -9.0,
0530201820, 031094, 175847,   46.1, 22.9043, 35.1497, 35.1496,  -9.0,
0530201819, 031094, 175731,   66.2, 22.5475, 35.1848, 35.1837,  -9.0,
0530201818, 031094, 175622,   80.5, 22.4714, 35.2019, 35.1989,  -9.0,
0530201817, 031094, 175457,  100.5, 22.3350, 35.2133, 35.2115,  -9.0,
0530201816, 031094, 175340,  121.0, 22.1816, 35.2309, 35.2312,  -9.0,
0530201815, 031094, 175211,  142.2, 22.0381, 35.2474, 35.2465,  -9.0,
0530201814, 031094, 175028,  169.3, 21.5671, 35.2858, 35.2924,  -9.0,
0530201813, 031094, 174916,  178.1, 21.3662, 35.2650, 35.2716,  -9.0,
0530201812, 031094, 174710,  196.8, 20.5360, 35.1613, 35.1632,  -9.0,
0530201811, 031094, 174506,  248.6, 18.4341, 34.9748, 34.9785,  -9.0,
0530201918, 031094, 212128,    5.2, 23.6713, 35.0641, 35.0695,  -9.0,
0530201917, 031094, 212000,   10.4, 23.6433, 35.0766, 35.0736,  -9.0,
0530201916, 031094, 211850,   25.1, 23.4989, 35.0993, 35.1136,  -9.0,
0530201915, 031094, 211716,   45.4, 22.9114, 35.1383, 35.1343,  -9.0,
0530201914, 031094, 211614,   50.3, 22.7912, 35.1467, 35.1439,  -9.0,
0530201913, 031094, 211456,   75.2, 22.4447, 35.2036, 35.2014,  -9.0,
0530201912, 031094, 211347,   90.0, 22.3692, 35.2084, 35.2067,  -9.0,
0530201911, 031094, 211330,   90.0, 22.3689, 35.2082, 35.2087,  -9.0,
0530201910, 031094, 211212,  100.3, 22.3006, 35.2168, 35.2197,  -9.0,
0530201909, 031094, 211023,  125.1, 22.0076, 35.2455, 35.2469,  -9.0,
0530201908, 031094, 210851,  150.4, 21.1586, 35.2414, 35.2450,  -9.0,
0530201907, 031094, 210735,  175.4, 20.3215, 35.1370, 35.1427,  -9.0,
0530201906, 031094, 210606,  200.7, 19.4115, 35.0854, 35.0813,  -9.0,
0530202024, -00009, -00009,    5.1, 23.7990, 35.0563, 35.0614,  -9.0,
0530202023, -00009, -00009,    5.1, 23.7521, 35.0593, -9.0000,  -9.0,
0530202022, -00009, -00009,   25.3, 23.3172, 35.1286, 35.1222,  -9.0,
0530202021, -00009, -00009,   25.5, 23.2675, 35.1328, -9.0000,  -9.0,
0530202020, -00009, -00009,   45.3, 22.7630, 35.1540, 35.1534,  -9.0,
0530202019, -00009, -00009,   45.2, 22.7558, 35.1547, -9.0000,  -9.0,
0530202018, -00009, -00009,   75.4, 22.4587, 35.2027, 35.2121,  -9.0,
0530202017, -00009, -00009,   75.4, 22.4545, 35.2030, -9.0000,  -9.0,
0530202016, -00009, -00009,  100.4, 22.2385, 35.2242, 35.2241,  -9.0,
0530202015, -00009, -00009,  100.3, 22.2377, 35.2243, -9.0000,  -9.0,
0530202014, -00009, -00009,  125.3, 21.8271, 35.2474, 35.2503,  -9.0,
0530202013, -00009, -00009,  125.2, 21.8173, 35.2468, -9.0000,  -9.0,
0530202012, -00009, -00009,  150.5, 20.7838, 35.1622, 35.1624,  -9.0,
0530202011, -00009, -00009,  150.7, 20.7732, 35.1602, -9.0000,  -9.0,
0530202010, -00009, -00009,  175.9, 20.0285, 35.1328, 35.1378,  -9.0,
0530202009, -00009, -00009,  175.6, 20.0156, 35.1326, -9.0000,  -9.0,
0530202124, -00009, -00009,    5.1, 23.8392, 35.0740, 35.0770,  -9.0,
0530202123, -00009, -00009,   25.2, 23.6588, 35.0754, 35.0744,  -9.0,
0530202122, -00009, -00009,   45.3, 22.9381, 35.1366, 35.1376,  -9.0,
0530202121, -00009, -00009,   59.0, 22.7634, 35.1380, 35.1469,  -9.0,
0530202120, -00009, -00009,  199.0, 19.7622, 35.0823, 35.0927,  -9.0,
0530202205, -00009, -00009,   25.3, 23.3450, 35.1235, 35.1266,  -9.0,
0530202204, -00009, -00009,   25.5, 23.3453, 35.1241, 35.1272,  -9.0,
0530202203, -00009, -00009,   97.4, 22.3631, 35.2069, 35.2119,  -9.0,
0530210008, 030994, -00009,    5.0, -9.0000, -9.0000, 35.1191,  -9.0,
0530210007, 030994, -00009,   25.0, -9.0000, -9.0000, 35.1307,  -9.0,
0530210006, 030994, -00009,   45.0, -9.0000, -9.0000, 35.1307,  -9.0,
0530210005, 030994, -00009,   75.0, -9.0000, -9.0000, 35.2075,  -9.0,
0530210004, 030994, -00009,  100.0, -9.0000, -9.0000, 35.2150,  -9.0,
0530210003, 030994, -00009,  125.0, -9.0000, -9.0000, 35.2353,  -9.0,
0530210002, 030994, -00009,  150.0, -9.0000, -9.0000, 35.2708,  -9.0,
0530210001, 030994, -00009,  175.0, -9.0000, -9.0000, 35.2816,  -9.0,
0540200224, 061894, 151040,   10.9, 24.8416, 34.8506, 34.8558,  -9.0,
0540200223, 061894, 150610,  179.4, 20.4344, 35.2071, 35.2113,  -9.0,
0540200323, 061894, 180801,    4.5, 24.8418, 34.8526, -9.0000,  -9.0,
0540200322, 061894, 180537,    4.5, 24.8418, 34.8526, 34.8560,  -9.0,
0540200321, 061894, 180324,   36.6, 24.7889, 34.8736, 34.8778,  -9.0,
0540200320, 061894, 180024,   65.5, 23.0985, 35.0883, 35.0902,  -9.0,
0540200319, 061894, 175801,  100.4, 22.3523, 35.1631, -9.0000,  -9.0,
0540200318, 061894, 175512,  125.3, 21.8200, 35.2200, 35.2201,  -9.0,
0540200317, 061894, 175324,  160.2, 20.8695, 35.2308, -9.0000,  -9.0,
0540200316, 061894, 175124,  193.4, 19.7570, 35.1479, 35.1597,  -9.0,
0540200315, 061894, 174929,  245.6, 16.1222, 34.6933, 34.6969,  -9.0,
0540200415, 061894, 203509,    5.1, 24.8477, 34.8445, 34.8442,  59.0,
0540200414, 061894, 203329,   24.0, 24.8470, 34.8446, 34.8456,  52.0,
0540200413, 061894, 203143,   44.4, 24.0899, 34.9913, 34.9925,  57.0,
0540200412, 061894, 202924,   74.9, 22.5738, 35.1290, 35.1282, 114.0,
0540200411, 061894, 202719,   98.7, 22.2379, 35.2133, 35.2119, 157.0,
0540200410, 061894, 202711,   98.7, 22.2373, 35.2134, 35.2134, 158.0,
0540200409, 061894, 202510,  126.0, 21.6510, 35.2415, 35.2422, 226.0,
0540200408, 061894, 202329,  140.4, 21.2729, 35.2564, 35.2576, 240.0,
0540200407, 061894, 202156,  150.0, 21.2385, 35.2584, 35.2599, 229.0,
0540200406, 061894, 202004,  160.3, 20.9904, 35.2649, 35.2676, 169.0,
0540200405, 061894, 201825,  175.1, 20.6033, 35.2577, 35.2611, 101.0,
0540200404, 061894, 201621,  201.4, 19.8570, 35.1924, 35.1995,  31.0,
0540200512, 061894, 225823,    5.1, 24.8787, 34.8331, 34.8351,  -9.0,
0540200511, 061894, 225636,   21.4, 24.8959, 34.8339, 34.8332,  -9.0,
0540200510, 061894, 225623,   21.2, 24.8964, 34.8330, 34.8344,  -9.0,
0540200509, 061894, 225608,   21.3, 24.8971, 34.8329, 34.8357,  -9.0,
0540200508, 061894, 225338,   63.2, 23.0754, 35.0838, 35.0874,  -9.0,
0540200507, 061894, 225108,  101.4, 22.1634, 35.1695, 35.1711,  -9.0,
0540200506, 061894, 224844,  163.1, 20.7697, 35.2380, 35.2400,  -9.0,
0540200505, 061894, 224630,  203.0, 19.8191, 35.1762, 35.1794,  -9.0,
0540200605, 061994, 020739,    9.9, 24.7927, 34.8362, 34.8406,  -9.0,
0540200604, 061994, 020437,  140.6, 21.3420, 35.2667, 35.2696,  -9.0,
0540200716, 061994, 045935,   25.5, 24.8145, 34.8400, 34.8381,  -9.0,
0540200715, 061994, 045750,   25.5, 24.8145, 34.8400, 34.8379,  -9.0,
0540200714, 061994, 045742,   46.3, 24.7001, 34.9109, -9.0000,  -9.0,
0540200713, 061994, 045628,   49.2, 24.5890, 34.9594, -9.0000,  -9.0,
0540200712, 061994, 045439,   75.0, 23.3250, 35.1222, 35.1282,  -9.0,
0540200711, 061994, 045322,  113.9, 22.1143, 35.2136, -9.0000,  -9.0,
0540200710, 061994, 045315,  113.9, 22.1143, 35.2136, -9.0000,  -9.0,
0540200709, 061994, 045200,  132.9, 21.4537, 35.2509, -9.0000,  -9.0,
0540200708, 061994, 045049,  138.0, 21.4071, 35.2644, 35.2641,  -9.0,
0540200707, 061994, 044951,  150.5, 21.0176, 35.2315, 35.2325,  -9.0,
0540200706, 061994, 044817,  175.8, 20.2044, 35.1902, 35.1916,  -9.0,
0540200705, 061994, 044543,  249.5, 16.3223, 34.7264, 34.7254,  -9.0,
0540200817, 061994, 075522,    4.8, 24.7831, 34.8522, 34.8507,  -9.0,
0540200816, 061994, 075421,   24.9, 24.7783, 34.8515, 34.8505,  -9.0,
0540200815, 061994, 075320,   44.9, 24.5439, 34.9686, 34.9642,  -9.0,
0540200814, 061994, 075214,   75.6, 23.0323, 35.1450, 35.1522,  -9.0,
0540200813, 061994, 075109,   99.4, 22.1561, 35.1358, 35.1362,  -9.0,
0540200812, 061994, 075000,  124.7, 21.8529, 35.2280, 35.2272,  -9.0,
0540200811, 061994, 074907,  139.5, 21.3217, 35.2399, -9.0000,  -9.0,
0540200810, 061994, 074752,  150.0, 21.0532, 35.2476, 35.2463,  -9.0,
0540200809, 061994, 074635,  175.5, 20.1297, 35.1841, 35.1857,  -9.0,
0540200808, 061994, 074431,  249.2, 16.5685, 34.7686, 34.7714,  -9.0,
0540200920, 061994, 105523,    5.2, 24.8833, 34.8492, -9.0000,  -9.0,
