Hawaii Ocean Time-series : 07-Aug-2023 04:58:21
https://hahana.soest.hawaii.edu/hot/hot-dogs/bextraction.html

botid, date, time, press, temp, csal, pbact, 
1750200206, 111105, 111756,   32.9, 25.3420, 35.0916, -9.000,
1750200205, 111105, 111750,   32.9, 25.3419, 35.0916, -9.000,
1750200204, 111105, 111736,   32.5, 25.3419, 35.0918, -9.000,
1750200320, 111105, 122831,   27.3, 25.3302, 35.0898, -9.000,
1750200319, 111105, 122821,   27.6, 25.3302, 35.0898, -9.000,
1750200318, 111105, 122811,   27.6, 25.3301, 35.0898, -9.000,
1750200317, 111105, 122801,   27.4, 25.3300, 35.0899, -9.000,
1750200316, 111105, 122751,   27.1, 25.3299, 35.0899, -9.000,
1750200315, 111105, 122741,   27.4, 25.3299, 35.0897, -9.000,
1750200314, 111105, 122731,   27.4, 25.3297, 35.0898, -9.000,
1750200313, 111105, 122721,   27.2, 25.3290, 35.0899, -9.000,
1750200312, 111105, 122711,   27.2, 25.3287, 35.0898, -9.000,
1750200311, 111105, 122701,   27.3, 25.3285, 35.0899, -9.000,
1750200310, 111105, 122651,   27.3, 25.3285, 35.0899, -9.000,
1750200309, 111105, 122641,   27.3, 25.3286, 35.0898, -9.000,
1750200308, 111105, 122631,   27.4, 25.3289, 35.0900, -9.000,
1750200307, 111105, 122621,   27.4, 25.3289, 35.0902, -9.000,
1750200306, 111105, 122612,   27.2, 25.3298, 35.0903, -9.000,
1750200305, 111105, 122603,   27.2, 25.3302, 35.0905, -9.000,
1750200304, 111105, 122555,   27.2, 25.3307, 35.0908, -9.000,
1750200303, 111105, 122544,   27.4, 25.3316, 35.0914, -9.000,
1750200302, 111105, 122532,   27.5, 25.3319, 35.0915, -9.000,
1750200301, 111105, 122521,   27.5, 25.3316, 35.0914, -9.000,
1750200424, 111105, 132957,   32.2, 25.3083, 35.0886, -9.000,
1750200423, 111105, 132951,   32.2, 25.3079, 35.0888, -9.000,
1750200422, 111105, 132944,   32.1, 25.3085, 35.0885, -9.000,
1750200421, 111105, 132937,   32.3, 25.3096, 35.0885, -9.000,
1750200420, 111105, 132931,   32.0, 25.3104, 35.0884, -9.000,
1750200419, 111105, 132924,   32.2, 25.3107, 35.0885, -9.000,
1750200418, 111105, 132917,   32.2, 25.3107, 35.0885, -9.000,
1750200417, 111105, 132911,   32.6, 25.3107, 35.0883, -9.000,
1750200416, 111105, 132904,   32.1, 25.3105, 35.0884, -9.000,
1750200415, 111105, 132858,   31.9, 25.3107, 35.0885, -9.000,
1750200414, 111105, 132851,   32.1, 25.3111, 35.0884, -9.000,
1750200413, 111105, 132844,   32.3, 25.3116, 35.0883, -9.000,
1750200412, 111105, 132837,   32.3, 25.3118, 35.0884, -9.000,
1750200411, 111105, 132831,   31.9, 25.3119, 35.0883, -9.000,
1750200410, 111105, 132824,   32.1, 25.3119, 35.0884, -9.000,
1750200409, 111105, 132818,   31.8, 25.3121, 35.0883, -9.000,
1750200408, 111105, 132811,   32.3, 25.3122, 35.0882, -9.000,
1750200407, 111105, 132805,   31.7, 25.3121, 35.0883, -9.000,
1750200406, 111105, 132758,   32.4, 25.3121, 35.0882, -9.000,
1750200405, 111105, 132752,   32.0, 25.3119, 35.0883, -9.000,
1750200404, 111105, 132745,   32.1, 25.3122, 35.0884, -9.000,
1750200403, 111105, 132739,   32.1, 25.3122, 35.0882, -9.000,
1750200402, 111105, 132732,   32.2, 25.3119, 35.0880, -9.000,
1750200401, 111105, 132726,   31.9, 25.3118, 35.0881, -9.000,
1750200524, 111105, 182925,    9.6, 25.2743, 35.0912, -9.000,
1750200621, 111105, 223504,  115.2, 22.7668, 35.1721, -9.000,
1750200620, 111105, 223334,  154.7, 21.7896, 35.2010, -9.000,
1750200619, 111105, 223154,  191.0, 20.6087, 35.1294, -9.000,
1750200724, 111205, 055903,    9.7, 25.2598, 35.0941, -9.000,
1750200723, 111205, 055522,   43.7, 25.2574, 35.0948, -9.000,
1750200722, 111205, 055150,   81.4, 25.2272, 35.0965, -9.000,
1750200721, 111205, 054952,   97.5, 23.5435, 35.0997, -9.000,
1750200720, 111205, 054703,  139.8, 21.8028, 35.1735, -9.000,
1750200824, 111205, 081428,    4.2, 25.2605, 35.0910, -9.000,
1750200823, 111205, 081419,    4.4, 25.2601, 35.0913, -9.000,
1750200822, 111205, 081410,    4.5, 25.2600, 35.0914, -9.000,
1750200821, 111205, 081131,   23.5, 25.2675, 35.0917, -9.000,
1750200820, 111205, 081124,   23.9, 25.2677, 35.0917, -9.000,
1750200819, 111205, 080939,   42.8, 25.2720, 35.0922, -9.000,
1750200818, 111205, 080908,   42.9, 25.2728, 35.0925, -9.000,
1750200817, 111205, 080746,   58.6, 25.2703, 35.0943, -9.000,
1750200816, 111205, 080620,   72.7, 25.1909, 35.1044, -9.000,
1750200815, 111205, 080610,   72.9, 25.1922, 35.1042, -9.000,
1750200814, 111205, 080449,   83.1, 24.2295, 35.1134, -9.000,
1750200813, 111205, 080320,   96.6, 23.2333, 35.1321, -9.000,
1750200812, 111205, 080310,   96.6, 23.2332, 35.1325, -9.000,
1750200811, 111205, 080300,   96.5, 23.2288, 35.1334, -9.000,
1750200810, 111205, 080136,  113.8, 22.7011, 35.1637, -9.000,
1750200809, 111205, 080014,  123.0, 22.4933, 35.1761, -9.000,
1750200808, 111205, 080007,  123.1, 22.4899, 35.1764, -9.000,
1750200807, 111205, 075830,  132.8, 21.8536, 35.1786, -9.000,
1750200806, 111205, 075650,  148.0, 21.3796, 35.1770, -9.000,
1750200805, 111205, 075640,  147.8, 21.3690, 35.1763, -9.000,
1750200804, 111205, 075458,  173.0, 20.8766, 35.1391, -9.000,
1750200803, 111205, 075445,  173.3, 20.8787, 35.1381, -9.000,
1750200924, 111205, 104520,    4.8, 25.2469, 35.0926, -9.000,
1750200923, 111205, 104510,    4.8, 25.2473, 35.0923, -9.000,
1750200922, 111205, 104332,   12.9, 25.2527, 35.0924, -9.000,
1750200921, 111205, 104111,   23.7, 25.2542, 35.0920, -9.000,
1750200920, 111205, 104101,   23.6, 25.2545, 35.0920, -9.000,
1750200919, 111205, 104054,   23.8, 25.2548, 35.0920, -9.000,
1750200918, 111205, 103930,   33.2, 25.2567, 35.0920, -9.000,
1750200917, 111205, 103821,   43.0, 25.2600, 35.0924, -9.000,
1750200916, 111205, 103701,   58.1, 25.2624, 35.0921, -9.000,
1750200915, 111205, 103540,   73.1, 25.2592, 35.0926, -9.000,
1750200914, 111205, 103426,   84.6, 24.6839, 35.1161, -9.000,
1750200913, 111205, 103325,   88.5, 23.9631, 35.1122, -9.000,
1750200912, 111205, 103215,   98.8, 23.1671, 35.1350, -9.000,
1750200911, 111205, 103100,  108.2, 22.8241, 35.1576, -9.000,
1750200910, 111205, 102956,  112.8, 22.6858, 35.1629, -9.000,
1750200909, 111205, 102846,  123.8, 22.3783, 35.1657, -9.000,
1750200908, 111205, 102743,  128.7, 22.1251, 35.1623, -9.000,
1750200907, 111205, 102615,  149.2, 21.4826, 35.1911, -9.000,
1750200906, 111205, 102456,  163.8, 21.1802, 35.1660, -9.000,
1750200905, 111205, 102347,  173.8, 21.0042, 35.1502, -9.000,
1750200904, 111205, 102215,  199.6, 20.2653, 35.0788, -9.000,
1750201024, 111205, 134054,    9.3, 25.2448, 35.0892, -9.000,
1750201023, 111205, 134047,    9.1, 25.2454, 35.0891, -9.000,
1750201022, 111205, 134040,    9.0, 25.2447, 35.0892, -9.000,
1750201021, 111205, 134034,    9.2, 25.2439, 35.0894,  2.094,
1750201020, 111205, 133748,   24.4, 25.2511, 35.0892, -9.000,
1750201019, 111205, 133741,   24.3, 25.2510, 35.0892, -9.000,
1750201018, 111205, 133734,   24.5, 25.2511, 35.0892,  2.125,
1750201017, 111205, 133557,   43.5, 25.2530, 35.0892, -9.000,
1750201016, 111205, 133551,   43.5, 25.2530, 35.0892, -9.000,
1750201015, 111205, 133544,   43.5, 25.2527, 35.0890,  2.112,
1750201014, 111205, 133312,   73.8, 25.2429, 35.0977, -9.000,
1750201013, 111205, 133305,   73.6, 25.2418, 35.0982, -9.000,
1750201012, 111205, 133259,   73.6, 25.2416, 35.0982,  2.044,
1750201011, 111205, 133039,   98.9, 23.0862, 35.1409, -9.000,
1750201010, 111205, 133032,   99.0, 23.0849, 35.1409, -9.000,
1750201009, 111205, 133025,   99.3, 23.0835, 35.1410, -9.000,
1750201008, 111205, 133019,   99.0, 23.0784, 35.1418,  0.834,
1750201007, 111205, 132817,  124.0, 22.4269, 35.1713, -9.000,
1750201006, 111205, 132811,  123.8, 22.4104, 35.1715, -9.000,
1750201005, 111205, 132804,  123.8, 22.3824, 35.1725,  0.356,
1750201004, 111205, 132619,  148.8, 21.7268, 35.1938,  0.152,
1750201003, 111205, 132418,  174.7, 21.1859, 35.1866,  0.078,
1750201002, 111205, 132211,  197.7, 20.1716, 35.0784, -9.000,
1750201001, 111205, 132204,  197.7, 20.1716, 35.0786, -9.000,
1750201116, 111205, 165412,   10.0, 25.2436, 35.0796, -9.000,
1750201115, 111205, 165238,   24.8, 25.2568, 35.0793, -9.000,
1750201114, 111205, 165231,   24.8, 25.2570, 35.0794, -9.000,
1750201113, 111205, 165223,   24.9, 25.2570, 35.0793, -9.000,
1750201112, 111205, 165217,   24.4, 25.2570, 35.0794, -9.000,
1750201111, 111205, 165211,   24.6, 25.2569, 35.0794, -9.000,
1750201110, 111205, 165158,   24.7, 25.2565, 35.0789, -9.000,
1750201109, 111205, 165152,   24.4, 25.2562, 35.0791, -9.000,
1750201108, 111205, 165146,   24.7, 25.2562, 35.0789, -9.000,
1750201107, 111205, 165139,   24.7, 25.2562, 35.0788, -9.000,
1750201106, 111205, 165133,   24.6, 25.2559, 35.0789, -9.000,
1750201105, 111205, 165126,   24.5, 25.2559, 35.0788, -9.000,
1750201104, 111205, 165120,   24.6, 25.2559, 35.0787, -9.000,
1750201103, 111205, 164848,  100.1, 23.3627, 35.1232, -9.000,
1750201221, 111205, 190549,    9.8, 25.2514, 35.0804, -9.000,
1750201220, 111205, 190356,   43.0, 25.2573, 35.0806, -9.000,
1750201219, 111205, 190348,   43.2, 25.2574, 35.0804, -9.000,
1750201218, 111205, 190341,   43.0, 25.2568, 35.0800, -9.000,
1750201217, 111205, 190334,   43.2, 25.2571, 35.0800, -9.000,
1750201216, 111205, 190327,   43.1, 25.2569, 35.0800, -9.000,
1750201215, 111205, 190321,   43.2, 25.2570, 35.0803, -9.000,
1750201214, 111205, 190059,   88.6, 24.9895, 35.1013, -9.000,
1750201213, 111205, 185935,   98.3, 23.7364, 35.0998, -9.000,
1750201212, 111205, 185929,   98.4, 23.7180, 35.1012, -9.000,
1750201211, 111205, 185659,  148.4, 21.4409, 35.1803, -9.000,
1750201210, 111205, 185652,  148.4, 21.4403, 35.1800, -9.000,
1750201209, 111205, 185415,  198.1, 18.8533, 34.8543, -9.000,
1750201208, 111205, 185409,  198.1, 18.8531, 34.8544, -9.000,
1750201319, 111205, 220732,    9.4, 25.2803, 35.0664, -9.000,
1750201318, 111205, 220726,    9.6, 25.2806, 35.0664, -9.000,
1750201317, 111205, 220526,   23.3, 25.2506, 35.0692, -9.000,
1750201316, 111205, 220357,   43.1, 25.2483, 35.0709, -9.000,
1750201315, 111205, 220351,   43.4, 25.2483, 35.0709, -9.000,
1750201314, 111205, 220226,   59.4, 25.2510, 35.0723, -9.000,
1750201313, 111205, 220101,   73.1, 25.2520, 35.0724, -9.000,
1750201312, 111205, 220041,   73.0, 25.2515, 35.0725, -9.000,
1750201311, 111205, 215931,   83.6, 25.0757, 35.0889, -9.000,
1750201310, 111205, 215756,  108.5, 23.2885, 35.1300, -9.000,
1750201309, 111205, 215718,  108.8, 23.2576, 35.1330, -9.000,
1750201308, 111205, 215621,  114.0, 22.9850, 35.1454, -9.000,
1750201307, 111205, 215517,  117.5, 22.8541, 35.1541, -9.000,
1750201306, 111205, 215416,  123.9, 22.6540, 35.1625, -9.000,
1750201305, 111205, 215237,  148.9, 21.7456, 35.1786, -9.000,
1750201304, 111205, 215102,  174.3, 21.1475, 35.1646, -9.000,
1750201303, 111205, 214916,  199.4, 19.9350, 35.0290, -9.000,
1750201424, 111305, 013625,    5.9, 25.3271, 35.0508, -9.000,
1750201423, 111305, 013426,   10.8, 25.3259, 35.0506, -9.000,
1750201422, 111305, 013250,   24.8, 25.2760, 35.0559, -9.000,
1750201421, 111305, 013239,   24.8, 25.2765, 35.0558, -9.000,
1750201420, 111305, 013230,   24.9, 25.2778, 35.0554, -9.000,
1750201419, 111305, 013219,   25.3, 25.2753, 35.0562, -9.000,
1750201418, 111305, 013212,   25.1, 25.2774, 35.0551, -9.000,
1750201417, 111305, 013106,   30.3, 25.2533, 35.0623, -9.000,
1750201416, 111305, 012927,   45.6, 25.2514, 35.0679, -9.000,
1750201415, 111305, 012820,   49.4, 25.2502, 35.0683, -9.000,
1750201414, 111305, 012712,   59.2, 25.2498, 35.0693, -9.000,
1750201413, 111305, 012535,   74.9, 25.2515, 35.0722, -9.000,
1750201412, 111305, 012525,   75.0, 25.2515, 35.0721, -9.000,
1750201411, 111305, 012336,  100.5, 23.9796, 35.0931, -9.000,
1750201410, 111305, 012325,  100.2, 23.9639, 35.0947, -9.000,
1750201409, 111305, 012125,  125.0, 22.8333, 35.1663, -9.000,
1750201408, 111305, 011931,  149.8, 22.0651, 35.1617, -9.000,
1750201407, 111305, 011750,  174.3, 21.3266, 35.1737, -9.000,
1750201524, 111305, 034439,    5.0, 25.2808, 35.0831, -9.000,
1750201523, 111305, 034249,   24.2, 25.2595, 35.0817, -9.000,
1750201522, 111305, 034238,   24.2, 25.2678, 35.0823, -9.000,
1750201521, 111305, 034229,   24.2, 25.2711, 35.0828, -9.000,
1750201520, 111305, 034219,   24.1, 25.2750, 35.0826, -9.000,
1750201519, 111305, 034209,   24.0, 25.2754, 35.0826, -9.000,
1750201518, 111305, 034159,   24.0, 25.2769, 35.0826, -9.000,
1750201517, 111305, 034148,   24.2, 25.2783, 35.0827, -9.000,
1750201516, 111305, 034136,   24.1, 25.2802, 35.0828, -9.000,
1750201515, 111305, 034127,   24.2, 25.2830, 35.0829, -9.000,
1750201514, 111305, 034120,   24.2, 25.2830, 35.0830, -9.000,
1750201513, 111305, 034114,   24.2, 25.2818, 35.0829, -9.000,
1750201512, 111305, 033926,   44.1, 25.2524, 35.0825, -9.000,
1750201511, 111305, 033732,   74.7, 25.2581, 35.0859, -9.000,
1750201510, 111305, 033509,  100.0, 23.3141, 35.1186, -9.000,
1750201509, 111305, 033335,  123.8, 22.3263, 35.1789, -9.000,
1750201508, 111305, 033159,  148.3, 21.9129, 35.1785, -9.000,
1750201507, 111305, 033014,  173.0, 21.1842, 35.1735, -9.000,
1750201506, 111305, 032809,  199.4, 19.9472, 35.0311, -9.000,
1750201622, 111305, 071003,    5.6, 25.2594, 35.0675, -9.000,
1750201621, 111305, 070954,    5.4, 25.2594, 35.0673, -9.000,
1750201620, 111305, 070947,    5.5, 25.2598, 35.0678, -9.000,
1750201619, 111305, 070744,   23.7, 25.2604, 35.0704, -9.000,
1750201618, 111305, 070736,   23.3, 25.2603, 35.0704, -9.000,
1750201617, 111305, 070729,   23.7, 25.2605, 35.0701, -9.000,
1750201616, 111305, 070722,   23.7, 25.2602, 35.0700, -9.000,
1750201615, 111305, 070513,   44.7, 25.2663, 35.0669, -9.000,
1750201614, 111305, 070503,   44.4, 25.2658, 35.0673, -9.000,
1750201613, 111305, 070319,   73.0, 25.2422, 35.0883, -9.000,
1750201612, 111305, 070309,   73.1, 25.2422, 35.0881, -9.000,
1750201611, 111305, 070125,   98.1, 23.2727, 35.1276, -9.000,
1750201610, 111305, 070113,   98.2, 23.2597, 35.1277, -9.000,
1750201609, 111305, 070103,   98.2, 23.2460, 35.1291, -9.000,
1750201608, 111305, 065917,  123.5, 22.4374, 35.1634, -9.000,
1750201607, 111305, 065908,  123.4, 22.4244, 35.1596, -9.000,
1750201606, 111305, 065719,  149.1, 21.5736, 35.1601, -9.000,
1750201605, 111305, 065708,  149.1, 21.5862, 35.1596, -9.000,
1750201604, 111305, 065513,  173.9, 21.0067, 35.1570, -9.000,
1750201603, 111305, 065504,  173.9, 21.0044, 35.1577, -9.000,
1750201724, 111305, 100632,    5.0, 25.2323, 35.0597, -9.000,
1750201723, 111305, 100625,    5.0, 25.2318, 35.0598, -9.000,
1750201722, 111305, 100432,   14.0, 25.2395, 35.0604, -9.000,
1750201721, 111305, 100321,   24.4, 25.2406, 35.0607, -9.000,
1750201720, 111305, 100312,   24.4, 25.2407, 35.0606, -9.000,
1750201719, 111305, 100302,   24.3, 25.2408, 35.0602, -9.000,
1750201718, 111305, 100252,   24.2, 25.2408, 35.0599, -9.000,
1750201717, 111305, 100242,   24.4, 25.2410, 35.0593, -9.000,
1750201716, 111305, 100132,   34.0, 25.2432, 35.0614, -9.000,
1750201715, 111305, 100124,   33.8, 25.2427, 35.0616, -9.000,
1750201714, 111305, 100014,   43.2, 25.2530, 35.0771, -9.000,
1750201713, 111305, 095907,   58.8, 25.2499, 35.0878, -9.000,
1750201712, 111305, 095752,   74.6, 25.2462, 35.0897, -9.000,
1750201711, 111305, 095742,   74.2, 25.2461, 35.0904, -9.000,
1750201710, 111305, 095609,   99.0, 22.8148, 35.1547, -9.000,
1750201709, 111305, 095548,   98.3, 22.8039, 35.1551, -9.000,
1750201708, 111305, 095349,  123.8, 22.1858, 35.1592, -9.000,
1750201707, 111305, 095342,  123.8, 22.1851, 35.1590, -9.000,
1750201706, 111305, 095147,  148.6, 21.6168, 35.1545, -9.000,
1750201705, 111305, 095138,  148.3, 21.6167, 35.1539, -9.000,
1750201704, 111305, 094957,  173.2, 21.0856, 35.1577, -9.000,
1750201703, 111305, 094947,  173.5, 21.0823, 35.1584, -9.000,
1750201824, 111305, 130726,    8.8, 25.2353, 35.0584, -9.000,
1750201823, 111305, 130511,   23.8, 25.2377, 35.0579, -9.000,
1750201822, 111305, 130358,   29.5, 25.2408, 35.0584, -9.000,
1750201821, 111305, 130351,   29.4, 25.2410, 35.0585, -9.000,
1750201820, 111305, 130344,   29.3, 25.2416, 35.0590, -9.000,
1750201819, 111305, 130337,   29.3, 25.2418, 35.0594, -9.000,
1750201818, 111305, 130330,   29.3, 25.2420, 35.0594, -9.000,
1750201817, 111305, 130323,   29.3, 25.2421, 35.0596, -9.000,
1750201816, 111305, 130317,   29.4, 25.2422, 35.0597, -9.000,
1750201815, 111305, 130310,   29.4, 25.2425, 35.0601, -9.000,
1750201814, 111305, 130304,   29.5, 25.2427, 35.0601, -9.000,
1750201813, 111305, 130257,   29.1, 25.2425, 35.0600, -9.000,
1750201812, 111305, 130251,   29.2, 25.2425, 35.0600, -9.000,
1750201811, 111305, 130151,   43.9, 25.2512, 35.0689, -9.000,
1750201810, 111305, 130021,   74.9, 25.2583, 35.0894, -9.000,
1750201809, 111305, 125850,   98.7, 25.1240, 35.0954, -9.000,
1750201808, 111305, 125701,  123.4, 22.5452, 35.1461, -9.000,
1750201807, 111305, 125542,  149.0, 21.6164, 35.1580, -9.000,
1750201924, 111305, 192809,   10.3, 25.2541, 35.0615, -9.000,
1750201923, 111305, 192419,   68.5, 25.1747, 35.0914, -9.000,
1750201922, 111305, 192101,  149.1, 21.3125, 35.1646, -9.000,
1760200121, 121205, 121451,    5.4, 24.9971, 35.2040, -9.000,
1760200120, 121205, 121440,    5.4, 24.9975, 35.2039, -9.000,
1760200119, 121205, 121431,    5.4, 24.9972, 35.2039, -9.000,
1760200118, 121205, 121421,    5.3, 24.9949, 35.2042, -9.000,
1760200117, 121205, 121410,    5.4, 24.9945, 35.2041, -9.000,
1760200116, 121205, 121404,    5.4, 24.9933, 35.2041, -9.000,
1760200115, 121205, 121353,    5.4, 24.9905, 35.2037, -9.000,
1760200114, 121205, 121215,   25.5, 24.9963, 35.2040, -9.000,
1760200113, 121205, 121208,   25.5, 24.9963, 35.2040, -9.000,
1760200112, 121205, 121201,   25.5, 24.9965, 35.2041, -9.000,
1760200111, 121205, 121155,   25.6, 24.9974, 35.2040, -9.000,
1760200110, 121205, 121148,   25.6, 24.9975, 35.2043, -9.000,
1760200109, 121205, 121142,   25.6, 24.9972, 35.2044, -9.000,
1760200108, 121205, 121135,   25.6, 24.9959, 35.2054, -9.000,
1760200107, 121205, 120933,   46.4, 24.9571, 35.2386, -9.000,
1760200106, 121205, 120926,   46.6, 24.9562, 35.2380, -9.000,
1760200105, 121205, 120919,   46.6, 24.9551, 35.2376, -9.000,
1760200104, 121205, 120913,   46.6, 24.9552, 35.2375, -9.000,
1760200103, 121205, 120907,   46.7, 24.9550, 35.2372, -9.000,
1760200102, 121205, 120858,   46.6, 24.9563, 35.2376, -9.000,
1760200101, 121205, 120851,   46.6, 24.9571, 35.2381, -9.000,
1760200224, 121205, 131922,   74.7, 24.9941, 35.2974, -9.000,
1760200223, 121205, 131916,   74.7, 24.9941, 35.2974, -9.000,
1760200222, 121205, 131909,   74.7, 24.9941, 35.2974, -9.000,
1760200221, 121205, 131902,   74.6, 24.9940, 35.2974, -9.000,
1760200220, 121205, 131856,   74.6, 24.9941, 35.2976, -9.000,
1760200219, 121205, 131849,   74.9, 24.9942, 35.2975, -9.000,
1760200218, 121205, 131842,   74.8, 24.9942, 35.2976, -9.000,
1760200217, 121205, 131836,   74.3, 24.9942, 35.2977, -9.000,
1760200216, 121205, 131722,   99.6, 24.9526, 35.3253, -9.000,
1760200215, 121205, 131716,   99.7, 24.9505, 35.3252, -9.000,
1760200214, 121205, 131709,   99.6, 24.9468, 35.3249, -9.000,
1760200213, 121205, 131703,   99.6, 24.9440, 35.3248, -9.000,
1760200212, 121205, 131656,   99.6, 24.9354, 35.3237, -9.000,
1760200211, 121205, 131649,   99.7, 24.9309, 35.3240, -9.000,
1760200210, 121205, 131642,   99.9, 24.9278, 35.3232, -9.000,
1760200209, 121205, 131636,   99.6, 24.9230, 35.3239, -9.000,
1760200208, 121205, 131514,  124.9, 23.0050, 35.1800, -9.000,
1760200207, 121205, 131506,  124.7, 23.0065, 35.1799, -9.000,
1760200206, 121205, 131459,  124.7, 23.0046, 35.1797, -9.000,
1760200205, 121205, 131452,  124.7, 23.0037, 35.1799, -9.000,
1760200204, 121205, 131446,  124.5, 22.9994, 35.1803, -9.000,
1760200203, 121205, 131439,  124.6, 22.9952, 35.1802, -9.000,
1760200202, 121205, 131433,  124.5, 22.9950, 35.1803, -9.000,
1760200201, 121205, 131426,  124.8, 22.9910, 35.1806, -9.000,
1760200324, 121205, 193223,    4.5, 24.9618, 35.1917, -9.000,
1760200424, 121205, 220525,    4.5, 24.9869, 35.1946, -9.000,
1760200423, 121205, 220347,   49.7, 24.9995, 35.2943, -9.000,
1760200422, 121205, 220132,   96.6, 23.7850, 35.2523, -9.000,
1760200421, 121205, 220002,  124.9, 21.8536, 35.2126, -9.000,
1760200420, 121205, 215812,  186.5, 19.0456, 34.9124, -9.000,
1760200519, 121305, 005558,    5.6, 25.0044, 35.1716, -9.000,
1760200518, 121305, 005551,    5.6, 25.0049, 35.1715, -9.000,
1760200517, 121305, 005408,   25.9, 24.9885, 35.1741, -9.000,
1760200516, 121305, 005401,   25.9, 24.9881, 35.1740, -9.000,
1760200515, 121305, 005238,   45.1, 24.9714, 35.1806, -9.000,
1760200514, 121305, 005231,   45.2, 24.9716, 35.1806, -9.000,
1760200513, 121305, 005038,   75.6, 24.9779, 35.2735, -9.000,
1760200512, 121305, 005032,   75.5, 24.9777, 35.2727, -9.000,
1760200511, 121305, 004833,  101.6, 24.9927, 35.3027, -9.000,
1760200510, 121305, 004826,  101.6, 24.9925, 35.3028, -9.000,
1760200509, 121305, 004638,  125.1, 24.0727, 35.2768, -9.000,
1760200508, 121305, 004631,  125.2, 23.9406, 35.2714, -9.000,
1760200507, 121305, 004458,  151.0, 21.6722, 35.1867, -9.000,
1760200506, 121305, 004451,  150.8, 21.6568, 35.1856, -9.000,
1760200505, 121305, 004317,  176.2, 20.4799, 35.1170, -9.000,
1760200614, 121305, 040551,    5.4, 24.9760, 35.1758, -9.000,
1760200613, 121305, 040405,   15.7, 24.9904, 35.1787, -9.000,
1760200612, 121305, 040205,   26.1, 24.9901, 35.1805, -9.000,
1760200611, 121305, 040045,   36.1, 24.9860, 35.1837, -9.000,
1760200610, 121305, 040036,   36.1, 24.9856, 35.1843, -9.000,
1760200609, 121305, 035851,   45.8, 24.9723, 35.1965, -9.000,
1760200608, 121305, 035711,   60.5, 24.9531, 35.2441, -9.000,
1760200607, 121305, 035531,   76.0, 24.9743, 35.2839, -9.000,
1760200606, 121305, 035346,  100.4, 24.9901, 35.3162, -9.000,
1760200605, 121305, 035201,  124.5, 22.9815, 35.1781, -9.000,
1760200604, 121305, 034951,  150.6, 21.5697, 35.1535, -9.000,
1760200603, 121305, 034741,  174.7, 20.2426, 35.0992, -9.000,
1760200722, 121305, 070016,    5.2, 24.9699, 35.1694, -9.000,
1760200721, 121305, 070005,    5.2, 24.9706, 35.1694, -9.000,
1760200720, 121305, 065838,   25.3, 24.9789, 35.1677, -9.000,
1760200719, 121305, 065826,   25.3, 24.9798, 35.1680, -9.000,
1760200718, 121305, 065632,   44.5, 24.9573, 35.2075, -9.000,
1760200717, 121305, 065616,   44.6, 24.9577, 35.2073, -9.000,
1760200716, 121305, 065424,   60.0, 24.9807, 35.2827, -9.000,
1760200715, 121305, 065259,   75.1, 24.9825, 35.2959, -9.000,
1760200714, 121305, 065249,   75.1, 24.9856, 35.2970, -9.000,
1760200713, 121305, 065135,   84.8, 24.9832, 35.3075, -9.000,
