Hawaii Ocean Time-series : 07-Aug-2023 03:37:49
https://hahana.soest.hawaii.edu/hot/hot-dogs/bextraction.html

botid, date, time, press, temp, csal, pbact, 
#, mmddyy, hhmmss, dbar, ITS-90, PSS-78, #*1e5/ml, 
2030200305, 072608, 151522,   15.5, 25.9015, 34.9569, -9.000,
2030200304, 072608, 151516,   15.7, 25.9013, 34.9569, -9.000,
2030200303, 072608, 151509,   15.7, 25.9005, 34.9570, -9.000,
2030200424, 072608, 194423,   14.2, 25.8227, 34.9287, -9.000,
2030200524, 072608, 231931,   10.7, 26.0290, 34.9791, -9.000,
2030200523, 072608, 231711,   51.8, 24.5667, 35.0436, -9.000,
2030200522, 072608, 231522,   82.0, 23.5239, 35.1424, -9.000,
2030200521, 072608, 231226,  120.6, 22.6706, 35.1847, -9.000,
2030200520, 072608, 230954,  160.8, 21.8435, 35.2325, -9.000,
2030200519, 072608, 230717,  198.3, 20.0080, 35.0445, -9.000,
2030200624, 072708, 014121,    5.8, 26.0188, 34.9451, -9.000,
2030200623, 072708, 014111,    5.7, 26.0206, 34.9452, -9.000,
2030200622, 072708, 013801,   25.1, 25.8937, 34.9542, -9.000,
2030200621, 072708, 013750,   25.1, 25.8945, 34.9545, -9.000,
2030200620, 072708, 013741,   25.0, 25.8945, 34.9542, -9.000,
2030200619, 072708, 013556,   45.2, 24.7894, 35.0556, -9.000,
2030200618, 072708, 013545,   45.0, 24.7938, 35.0547, -9.000,
2030200617, 072708, 013356,   75.1, 23.4228, 35.1481, -9.000,
2030200616, 072708, 013345,   75.2, 23.4207, 35.1491, -9.000,
2030200615, 072708, 013141,  100.0, 22.8141, 35.1803, -9.000,
2030200614, 072708, 013131,  100.0, 22.8157, 35.1802, -9.000,
2030200613, 072708, 012926,  125.4, 22.3354, 35.2118, -9.000,
2030200612, 072708, 012911,  125.2, 22.3336, 35.2118, -9.000,
2030200611, 072708, 012901,  125.2, 22.3323, 35.2121, -9.000,
2030200610, 072708, 012710,  150.6, 21.7636, 35.2366, -9.000,
2030200609, 072708, 012700,  150.4, 21.7645, 35.2365, -9.000,
2030200608, 072708, 012516,  174.9, 20.8749, 35.1347, -9.000,
2030200607, 072708, 012507,  174.9, 20.8723, 35.1350, -9.000,
2030200724, 072708, 041400,    5.9, 25.9949, 34.9628, -9.000,
2030200723, 072708, 041100,   25.1, 25.9077, 34.9566, -9.000,
2030200722, 072708, 040911,   45.1, 24.5727, 35.0621, -9.000,
2030200721, 072708, 040901,   45.0, 24.5767, 35.0613, -9.000,
2030200720, 072708, 040850,   45.0, 24.5760, 35.0618, -9.000,
2030200719, 072708, 040640,   74.9, 23.8526, 35.0952, -9.000,
2030200718, 072708, 040631,   74.9, 23.8523, 35.0950, -9.000,
2030200717, 072708, 040620,   75.0, 23.8527, 35.0952, -9.000,
2030200716, 072708, 040421,   99.6, 23.2579, 35.1394, -9.000,
2030200715, 072708, 040410,   99.8, 23.2544, 35.1422, -9.000,
2030200714, 072708, 040400,   99.8, 23.2516, 35.1428, -9.000,
2030200713, 072708, 040205,  124.9, 22.5803, 35.1985, -9.000,
2030200712, 072708, 040155,  125.0, 22.5757, 35.1987, -9.000,
2030200711, 072708, 040145,  125.1, 22.5712, 35.1990, -9.000,
2030200710, 072708, 035940,  149.5, 21.8452, 35.2333, -9.000,
2030200709, 072708, 035930,  149.4, 21.8339, 35.2319, -9.000,
2030200708, 072708, 035920,  149.5, 21.8198, 35.2304, -9.000,
2030200707, 072708, 035720,  174.6, 20.2529, 35.0549, -9.000,
2030200706, 072708, 035530,  199.5, 19.1842, 34.9473, -9.000,
2030200824, 072708, 071954,    6.2, 25.9486, 34.9589, -9.000,
2030200823, 072708, 071939,    6.1, 25.9494, 34.9587, -9.000,
2030200822, 072708, 071735,   14.9, 25.9534, 34.9579, -9.000,
2030200821, 072708, 071510,   24.4, 25.9436, 34.9622, -9.000,
2030200820, 072708, 071444,   24.4, 25.9452, 34.9617, -9.000,
2030200819, 072708, 071434,   24.4, 25.9464, 34.9613, -9.000,
2030200818, 072708, 071209,   34.5, 25.6779, 34.9854, -9.000,
2030200817, 072708, 071039,   45.0, 24.9660, 35.0359, -9.000,
2030200816, 072708, 070859,   59.6, 24.4555, 35.0732, -9.000,
2030200815, 072708, 070654,   74.4, 24.1279, 35.1015, -9.000,
2030200814, 072708, 070514,   85.6, 23.7791, 35.1233, -9.000,
2030200813, 072708, 070359,   89.5, 23.5963, 35.1418, -9.000,
2030200812, 072708, 070219,   99.7, 23.3428, 35.1641, -9.000,
2030200811, 072708, 070055,  109.8, 22.9858, 35.1551, -9.000,
2030200810, 072708, 065925,  114.7, 22.9080, 35.1708, -9.000,
2030200809, 072708, 065730,  125.5, 22.5956, 35.1972, -9.000,
2030200808, 072708, 065609,  129.9, 22.5030, 35.2021, -9.000,
2030200807, 072708, 065429,  149.6, 22.0280, 35.2278, -9.000,
2030200806, 072708, 065250,  165.1, 21.4787, 35.2107, -9.000,
2030200805, 072708, 065129,  173.9, 20.9708, 35.1399, -9.000,
2030200924, 072708, 101549,    6.0, 25.9109, 34.9559, -9.000,
2030200923, 072708, 101104,   24.6, 25.8946, 34.9573, -9.000,
2030200922, 072708, 100859,   45.2, 24.8361, 35.0477, -9.000,
2030200921, 072708, 100639,   75.2, 23.9664, 35.1010, -9.000,
2030200920, 072708, 100434,  100.6, 23.2823, 35.1936, -9.000,
2030200919, 072708, 100214,  125.1, 22.6810, 35.1865, -9.000,
2030200918, 072708, 100018,  149.5, 22.1341, 35.2208, -9.000,
2030200917, 072708, 095804,  175.9, 21.3703, 35.1994, -9.000,
2030201024, 072708, 130222,    9.1, 25.8958, 34.9780, -9.000,
2030201023, 072708, 130216,    9.2, 25.8966, 34.9781, -9.000,
2030201022, 072708, 130209,    9.3, 25.8975, 34.9779, -9.000,
2030201021, 072708, 130203,    9.2, 25.8986, 34.9778, -9.000,
2030201020, 072708, 125910,   24.5, 25.9057, 34.9777, -9.000,
2030201019, 072708, 125903,   24.7, 25.9061, 34.9775, -9.000,
2030201018, 072708, 125856,   24.9, 25.9057, 34.9775, -9.000,
2030201017, 072708, 125848,   25.0, 25.9049, 34.9776, -9.000,
2030201016, 072708, 125638,   45.1, 24.7035, 35.0481, -9.000,
2030201015, 072708, 125628,   45.3, 24.7034, 35.0479, -9.000,
2030201014, 072708, 125618,   45.3, 24.7029, 35.0479, -9.000,
2030201013, 072708, 125607,   45.2, 24.7028, 35.0480, -9.000,
2030201012, 072708, 125348,   74.4, 23.5603, 35.1346, -9.000,
2030201011, 072708, 125338,   74.6, 23.5614, 35.1346, -9.000,
2030201010, 072708, 125328,   74.5, 23.5623, 35.1347, -9.000,
2030201009, 072708, 125318,   74.4, 23.5643, 35.1355, -9.000,
2030201008, 072708, 125108,  101.0, 22.7980, 35.1703, -9.000,
2030201007, 072708, 125057,  101.0, 22.8003, 35.1699, -9.000,
2030201006, 072708, 125048,  100.9, 22.8008, 35.1699, -9.000,
2030201005, 072708, 124847,  124.5, 22.4075, 35.1811, -9.000,
2030201004, 072708, 124838,  124.5, 22.4077, 35.1813, -9.000,
2030201003, 072708, 124828,  124.5, 22.4077, 35.1813, -9.000,
2030201002, 072708, 124618,  150.0, 21.9059, 35.2414, -9.000,
2030201001, 072708, 124407,  174.5, 21.0762, 35.1848, -9.000,
2030201124, 072708, 155901,   10.1, 25.7322, 34.9199, -9.000,
2030201123, 072708, 155624,   45.3, 24.4762, 35.0801, -9.000,
2030201122, 072708, 155427,   74.9, 23.6506, 35.1250, -9.000,
2030201121, 072708, 155247,  100.3, 23.0736, 35.2209, -9.000,
2030201120, 072708, 155105,  124.9, 22.2027, 35.2284, -9.000,
2030201119, 072708, 155059,  125.1, 22.1993, 35.2300, -9.000,
2030201118, 072708, 155051,  125.1, 22.2000, 35.2297, -9.000,
2030201117, 072708, 155045,  125.1, 22.2010, 35.2289, -9.000,
2030201116, 072708, 155039,  125.2, 22.2018, 35.2279, -9.000,
2030201115, 072708, 155031,  125.2, 22.1998, 35.2284, -9.000,
2030201114, 072708, 154842,  149.9, 21.6535, 35.2297, -9.000,
2030201113, 072708, 154708,  175.0, 20.5090, 35.0960, -9.000,
2030201112, 072708, 154521,  199.8, 19.0005, 34.9272, -9.000,
2030201111, 072708, 154515,  199.7, 18.9993, 34.9273, -9.000,
2030201110, 072708, 154508,  199.7, 18.9993, 34.9272, -9.000,
2030201109, 072708, 154501,  199.7, 18.9993, 34.9271, -9.000,
2030201108, 072708, 154454,  199.7, 18.9992, 34.9271, -9.000,
2030201107, 072708, 154447,  199.6, 18.9959, 34.9268, -9.000,
2030201224, 072708, 185819,    8.1, 25.7450, 34.9068, -9.000,
2030201223, 072708, 185813,    8.1, 25.7446, 34.9069, -9.000,
2030201222, 072708, 185806,    8.1, 25.7443, 34.9067, -9.000,
2030201221, 072708, 185521,   25.1, 25.7380, 34.9090, -9.000,
2030201220, 072708, 185514,   25.3, 25.7379, 34.9091, -9.000,
2030201219, 072708, 185507,   25.2, 25.7375, 34.9095, -9.000,
2030201218, 072708, 185341,   44.9, 24.6190, 35.0757, -9.000,
2030201217, 072708, 185334,   44.9, 24.6189, 35.0758, -9.000,
2030201216, 072708, 185327,   44.9, 24.6182, 35.0755, -9.000,
2030201215, 072708, 185140,   74.4, 23.5282, 35.1275, -9.000,
2030201214, 072708, 185133,   74.3, 23.5276, 35.1276, -9.000,
2030201213, 072708, 185127,   74.2, 23.5275, 35.1277, -9.000,
2030201212, 072708, 184902,   99.9, 23.0291, 35.2099, -9.000,
2030201211, 072708, 184855,   99.8, 23.0237, 35.2110, -9.000,
2030201210, 072708, 184848,   99.8, 23.0024, 35.2125, -9.000,
2030201209, 072708, 184709,  124.6, 22.2856, 35.2092, -9.000,
2030201208, 072708, 184703,  124.6, 22.2855, 35.2093, -9.000,
2030201207, 072708, 184657,  124.6, 22.2854, 35.2091, -9.000,
2030201206, 072708, 184543,  149.4, 21.8897, 35.2162, -9.000,
2030201205, 072708, 184537,  149.5, 21.8897, 35.2161, -9.000,
2030201204, 072708, 184403,  173.6, 21.3111, 35.2184, -9.000,
2030201203, 072708, 184357,  173.6, 21.3112, 35.2186, -9.000,
2030201324, 072708, 220554,    8.5, 25.8476, 34.9004, -9.000,
2030201323, 072708, 220548,    8.5, 25.8455, 34.9004, -9.000,
2030201322, 072708, 220541,    8.5, 25.8452, 34.9004, -9.000,
2030201321, 072708, 220328,   25.3, 25.7812, 34.8986, -9.000,
2030201320, 072708, 220322,   25.3, 25.7812, 34.8985, -9.000,
2030201319, 072708, 220315,   25.2, 25.7808, 34.8987, -9.000,
2030201318, 072708, 220045,   44.9, 24.9512, 35.0671, -9.000,
2030201317, 072708, 215925,   59.5, 24.2308, 35.0841, -9.000,
2030201316, 072708, 215800,   74.7, 23.7934, 35.0953, -9.000,
2030201315, 072708, 215646,   84.9, 23.5226, 35.1199, -9.000,
2030201314, 072708, 215525,  100.0, 23.1084, 35.1868, -9.000,
2030201313, 072708, 215357,  115.2, 22.9093, 35.2237, -9.000,
2030201312, 072708, 215246,  124.7, 22.6042, 35.1739, -9.000,
2030201311, 072708, 215045,  149.8, 22.1807, 35.2183, -9.000,
2030201310, 072708, 214859,  175.3, 21.7590, 35.2227, -9.000,
2030201309, 072708, 214715,  199.3, 20.8949, 35.1665, -9.000,
2030201424, 072808, 011626,    6.0, 25.8593, 34.9127, -9.000,
2030201423, 072808, 011305,   25.1, 25.7398, 34.8989, -9.000,
2030201422, 072808, 011110,   44.9, 25.2618, 34.9927, -9.000,
2030201421, 072808, 010855,   74.6, 23.5534, 35.1171, -9.000,
2030201420, 072808, 010615,   99.8, 22.8242, 35.1940, -9.000,
2030201419, 072808, 010345,  124.4, 22.3654, 35.1982, -9.000,
2030201418, 072808, 010105,  149.8, 21.7164, 35.2324, -9.000,
2030201417, 072808, 005814,  199.7, 19.6895, 35.0162, -9.000,
2030201416, 072808, 005804,  199.6, 19.6839, 35.0159, -9.000,
2030201523, 072808, 041139,    5.7, 25.7233, 34.9246, -9.000,
2030201522, 072808, 041129,    5.8, 25.7256, 34.9246, -9.000,
2030201521, 072808, 040859,   15.3, 25.7177, 34.9235, -9.000,
2030201520, 072808, 040654,   24.7, 25.6178, 34.9153, -9.000,
2030201519, 072808, 040629,   24.6, 25.5939, 34.9141, -9.000,
2030201518, 072808, 040454,   34.7, 25.0693, 35.0790, -9.000,
2030201517, 072808, 040444,   34.7, 25.0723, 35.0787, -9.000,
2030201516, 072808, 040304,   45.3, 24.4828, 35.0746, -9.000,
2030201515, 072808, 040254,   44.9, 24.4804, 35.0745, -9.000,
2030201514, 072808, 040059,   59.9, 24.0125, 35.0781, -9.000,
2030201513, 072808, 035924,   74.8, 23.3728, 35.1253, -9.000,
2030201512, 072808, 035914,   74.9, 23.3735, 35.1248, -9.000,
2030201511, 072808, 035704,   99.6, 22.6863, 35.1731, -9.000,
2030201510, 072808, 035655,   99.8, 22.6864, 35.1729, -9.000,
2030201509, 072808, 035424,  126.0, 22.1296, 35.2046, -9.000,
2030201508, 072808, 035416,  126.0, 22.1086, 35.2058, -9.000,
2030201507, 072808, 035223,  149.9, 21.5305, 35.2342, -9.000,
2030201506, 072808, 035209,  149.9, 21.5248, 35.2344, -9.000,
2030201505, 072808, 034952,  175.5, 20.6792, 35.1346, -9.000,
2030201504, 072808, 034939,  175.6, 20.6644, 35.1330, -9.000,
2030201623, 072808, 071239,    6.5, 25.7604, 34.9025, -9.000,
2030201622, 072808, 071230,    6.4, 25.7593, 34.9032, -9.000,
2030201621, 072808, 070923,   24.5, 25.7577, 34.9041, -9.000,
2030201620, 072808, 070912,   24.6, 25.7576, 34.9042, -9.000,
2030201619, 072808, 070649,   45.0, 24.9708, 34.9638, -9.000,
2030201618, 072808, 070641,   45.0, 24.9636, 34.9628, -9.000,
2030201617, 072808, 070458,   59.7, 24.5744, 35.0691, -9.000,
2030201616, 072808, 070231,   76.0, 23.7434, 35.1042, -9.000,
2030201615, 072808, 070223,   75.9, 23.7432, 35.1044, -9.000,
2030201614, 072808, 070053,   84.9, 23.4006, 35.1381, -9.000,
2030201613, 072808, 065915,  100.5, 23.0316, 35.2122, -9.000,
2030201612, 072808, 065907,  100.5, 23.0315, 35.2122, -9.000,
2030201611, 072808, 065734,  110.2, 22.7183, 35.2006, -9.000,
2030201610, 072808, 065612,  114.9, 22.5485, 35.1797, -9.000,
2030201609, 072808, 065423,  124.5, 22.4139, 35.2202, -9.000,
2030201608, 072808, 065414,  124.5, 22.4113, 35.2218, -9.000,
2030201607, 072808, 065243,  135.1, 22.0277, 35.2389, -9.000,
2030201606, 072808, 065103,  149.7, 21.4923, 35.2171, -9.000,
2030201605, 072808, 065053,  149.7, 21.4939, 35.2169, -9.000,
2030201604, 072808, 064853,  174.3, 20.3620, 35.0911, -9.000,
2030201603, 072808, 064843,  174.4, 20.3569, 35.0901, -9.000,
2030201724, 072808, 131251,    8.8, 25.6548, 34.9027, -9.000,
2030201723, 072808, 131031,    9.7, 25.6543, 34.9014, -9.000,
2030201722, 072808, 130636,   75.2, 23.9197, 35.0930, -9.000,
2030201721, 072808, 130431,   90.8, 23.4457, 35.1206, -9.000,
2030201720, 072808, 130306,  100.4, 23.1709, 35.1263, -9.000,
2030201719, 072808, 130103,  125.0, 22.4600, 35.1844, -9.000,
2030201718, 072808, 125831,  175.2, 20.8124, 35.1514, -9.000,
2030201824, 072908, 023817,    6.7, 25.7402, 34.9366, -9.000,
2030201823, 072908, 023807,    6.7, 25.7405, 34.9366, -9.000,
2030201822, 072908, 023757,    6.7, 25.7402, 34.9368, -9.000,
2030201821, 072908, 023748,    7.0, 25.7405, 34.9368, -9.000,
2030201820, 072908, 023618,   11.0, 25.7436, 34.9366, -9.000,
2030201819, 072908, 023218,   25.4, 25.7442, 34.9359, -9.000,
2030201818, 072908, 023034,   44.9, 25.2958, 35.0130, -9.000,
2030201817, 072908, 022823,   74.4, 23.6629, 35.0990, -9.000,
2030201816, 072908, 022628,  100.0, 22.8206, 35.1450, -9.000,
2030201815, 072908, 022428,  125.1, 22.4289, 35.1968, -9.000,
2030201814, 072908, 022233,  150.4, 21.9414, 35.2147, -9.000,
2040200122, 081608, 102807,    7.0, 25.9874, 34.9935, -9.000,
2040200121, 081608, 102549,   24.4, 25.9622, 34.9934, -9.000,
2040200120, 081608, 102542,   24.2, 25.9590, 34.9934, -9.000,
2040200119, 081608, 102535,   24.4, 25.9548, 34.9938, -9.000,
2040200118, 081608, 102529,   24.5, 25.9548, 34.9934, -9.000,
2040200117, 081608, 102522,   24.5, 25.9535, 34.9934, -9.000,
2040200116, 081608, 102515,   24.4, 25.9509, 34.9935, -9.000,
2040200115, 081608, 102334,   45.9, 24.4815, 35.0678, -9.000,
2040200114, 081608, 102327,   45.9, 24.4836, 35.0713, -9.000,
2040200113, 081608, 102319,   45.9, 24.4946, 35.0706, -9.000,
2040200112, 081608, 102312,   46.1, 24.4790, 35.0713, -9.000,
2040200111, 081608, 102305,   45.9, 24.4997, 35.0699, -9.000,
2040200110, 081608, 102258,   45.9, 24.4790, 35.0714, -9.000,
2040200109, 081608, 102107,   75.7, 23.4452, 35.1141, -9.000,
2040200108, 081608, 102101,   75.6, 23.4496, 35.1146, -9.000,
2040200107, 081608, 102054,   75.5, 23.4534, 35.1140, -9.000,
2040200106, 081608, 102048,   75.3, 23.4603, 35.1134, -9.000,
2040200105, 081608, 102042,   75.5, 23.4534, 35.1142, -9.000,
2040200104, 081608, 102037,   75.3, 23.4684, 35.1138, -9.000,
2040200103, 081608, 101837,  101.0, 23.0212, 35.1431, -9.000,
2040200102, 081608, 101637,  125.1, 22.6477, 35.1836, -9.000,
2040200101, 081608, 101437,  150.1, 22.2289, 35.1995, -9.000,
2040200224, 081608, 122937,    6.1, 25.9934, 35.0148, -9.000,
2040200223, 081608, 122926,    6.3, 25.9918, 35.0150, -9.000,
2040200222, 081608, 122916,    6.2, 25.9929, 35.0146,  2.755,
2040200221, 081608, 122612,   24.9, 25.9956, 35.0138, -9.000,
2040200220, 081608, 122602,   24.8, 25.9873, 35.0149, -9.000,
2040200219, 081608, 122552,   24.8, 25.9872, 35.0149, -9.000,
2040200218, 081608, 122541,   24.9, 25.9890, 35.0146,  2.861,
2040200217, 081608, 122349,   43.5, 24.7592, 35.0633, -9.000,
2040200216, 081608, 122338,   43.5, 24.7652, 35.0619, -9.000,
2040200215, 081608, 122330,   43.7, 24.7447, 35.0625,  2.928,
2040200214, 081608, 122047,   74.3, 23.3856, 35.1206, -9.000,
2040200213, 081608, 122037,   74.3, 23.3943, 35.1188, -9.000,
2040200212, 081608, 122027,   74.3, 23.4033, 35.1178,  2.759,
2040200211, 081608, 121817,  100.3, 22.9913, 35.1633, -9.000,
2040200210, 081608, 121806,  100.2, 22.9915, 35.1632, -9.000,
2040200209, 081608, 121757,  100.1, 22.9920, 35.1630,  0.872,
2040200208, 081608, 121542,  125.1, 22.6473, 35.1766, -9.000,
2040200207, 081608, 121531,  125.4, 22.6425, 35.1765, -9.000,
2040200206, 081608, 121521,  125.5, 22.6421, 35.1762, -9.000,
2040200205, 081608, 121512,  125.6, 22.6429, 35.1764,  0.308,
2040200204, 081608, 121247,  150.2, 22.1433, 35.1960,  0.096,
2040200203, 081608, 121012,  174.3, 21.4483, 35.1778,  0.033,
2040200324, 081608, 184145,    7.0, 25.9749, 35.0515, -9.000,
2040200424, 081608, 223109,    6.2, 26.0819, 35.0575, -9.000,
2040200423, 081608, 222543,   50.9, 25.0738, 35.0500, -9.000,
2040200422, 081608, 222403,   75.9, 23.5347, 35.1196, -9.000,
2040200421, 081608, 222139,  111.4, 22.8164, 35.1672, -9.000,
2040200420, 081608, 221929,  149.1, 22.1880, 35.2002, -9.000,
2040200522, 081708, 010029,    6.9, 26.1288, 35.0640, -9.000,
2040200521, 081708, 010023,    7.1, 26.1291, 35.0641, -9.000,
2040200520, 081708, 005759,   24.8, 26.0369, 35.0598, -9.000,
2040200519, 081708, 005753,   24.8, 26.0369, 35.0598, -9.000,
2040200518, 081708, 005625,   45.4, 25.9571, 35.0579, -9.000,
2040200517, 081708, 005618,   45.4, 25.9571, 35.0579, -9.000,
2040200516, 081708, 005428,   75.3, 23.9072, 35.0995, -9.000,
2040200515, 081708, 005418,   75.2, 23.9072, 35.1002, -9.000,
2040200514, 081708, 005233,  100.7, 23.2958, 35.1563, -9.000,
2040200513, 081708, 005223,  100.6, 23.2954, 35.1567, -9.000,
2040200512, 081708, 005043,  125.1, 22.8735, 35.1676, -9.000,
2040200511, 081708, 005033,  125.0, 22.8737, 35.1675, -9.000,
2040200510, 081708, 004858,  151.1, 22.4894, 35.1808, -9.000,
2040200509, 081708, 004848,  151.0, 22.4863, 35.1816, -9.000,
2040200508, 081708, 004703,  174.7, 22.0959, 35.2075, -9.000,
2040200507, 081708, 004653,  174.7, 22.0967, 35.2074, -9.000,
2040200506, 081708, 004503,  199.6, 21.4357, 35.1763, -9.000,
2040200624, 081708, 040506,    7.8, 26.0863, 35.0533, -9.000,
2040200623, 081708, 040252,   24.6, 26.0729, 35.0484, -9.000,
2040200622, 081708, 040125,   44.8, 25.8958, 35.0685, -9.000,
2040200621, 081708, 040118,   45.0, 25.8976, 35.0681, -9.000,
2040200620, 081708, 040112,   45.0, 25.8959, 35.0683, -9.000,
2040200619, 081708, 035935,   75.6, 23.9704, 35.0857, -9.000,
2040200618, 081708, 035929,   75.3, 23.9700, 35.0858, -9.000,
2040200617, 081708, 035922,   75.1, 23.9705, 35.0858, -9.000,
2040200616, 081708, 035802,  100.8, 23.3237, 35.1271, -9.000,
2040200615, 081708, 035756,  100.6, 23.3286, 35.1274, -9.000,
2040200614, 081708, 035749,  100.8, 23.3284, 35.1273, -9.000,
2040200613, 081708, 035635,  123.6, 22.9001, 35.1570, -9.000,
2040200612, 081708, 035629,  123.6, 22.9004, 35.1570, -9.000,
2040200611, 081708, 035622,  123.4, 22.9015, 35.1568, -9.000,
2040200610, 081708, 035448,  149.1, 22.4432, 35.1924, -9.000,
2040200609, 081708, 035441,  149.2, 22.4430, 35.1924, -9.000,
2040200608, 081708, 035433,  149.2, 22.4438, 35.1922, -9.000,
2040200607, 081708, 035254,  174.9, 21.9374, 35.2043, -9.000,
2040200606, 081708, 035052,  199.7, 21.1056, 35.1594, -9.000,
2040200723, 081708, 070719,    7.8, 26.0352, 35.0548, -9.000,
2040200722, 081708, 070712,    7.7, 26.0348, 35.0547, -9.000,
2040200721, 081708, 070551,   18.1, 26.0417, 35.0545, -9.000,
2040200720, 081708, 070332,   24.6, 26.0430, 35.0544, -9.000,
2040200719, 081708, 070326,   24.6, 26.0429, 35.0544, -9.000,
2040200718, 081708, 070207,   35.8, 25.9940, 35.0529, -9.000,
2040200717, 081708, 070051,   45.9, 25.1408, 35.0613, -9.000,
2040200716, 081708, 065932,   59.7, 24.2182, 35.0743, -9.000,
2040200715, 081708, 065812,   76.2, 23.6589, 35.0975, -9.000,
2040200714, 081708, 065707,   84.5, 23.4963, 35.1064, -9.000,
2040200713, 081708, 065601,   90.1, 23.4427, 35.1168, -9.000,
2040200712, 081708, 065453,  100.8, 23.0725, 35.1402, -9.000,
2040200711, 081708, 065341,  110.3, 22.9497, 35.1571, -9.000,
2040200710, 081708, 065231,  115.1, 22.8624, 35.1685, -9.000,
2040200709, 081708, 065122,  124.8, 22.5742, 35.1868, -9.000,
2040200708, 081708, 065022,  129.2, 22.4848, 35.1939, -9.000,
2040200707, 081708, 064853,  149.7, 22.1400, 35.1971, -9.000,
2040200706, 081708, 064742,  165.5, 21.8621, 35.1894, -9.000,
2040200705, 081708, 064626,  174.1, 21.6408, 35.1794, -9.000,
2040200824, 081708, 101135,    7.2, 26.0041, 35.0616, -9.000,
2040200823, 081708, 100831,   25.0, 26.0123, 35.0606, -9.000,
2040200822, 081708, 100620,   45.5, 25.8584, 35.0644, -9.000,
2040200821, 081708, 100352,   75.0, 23.5449, 35.1200, -9.000,
2040200820, 081708, 100153,  100.7, 22.9790, 35.1642, -9.000,
2040200819, 081708, 095955,  125.2, 22.5584, 35.1762, -9.000,
2040200818, 081708, 095800,  150.9, 22.0904, 35.2043, -9.000,
2040200817, 081708, 095610,  174.9, 21.1167, 35.1659, -9.000,
2040200924, 081708, 125519,    7.4, 25.9914, 35.0616, -9.000,
2040200923, 081708, 125513,    7.1, 25.9910, 35.0616, -9.000,
2040200922, 081708, 125506,    6.8, 25.9906, 35.0617, -9.000,
2040200921, 081708, 125459,    7.2, 25.9909, 35.0616, -9.000,
2040200920, 081708, 125205,   25.6, 25.9946, 35.0617, -9.000,
2040200919, 081708, 125158,   25.6, 25.9960, 35.0614, -9.000,
2040200918, 081708, 125151,   25.6, 25.9967, 35.0614, -9.000,
2040200917, 081708, 125144,   25.6, 25.9968, 35.0615, -9.000,
2040200916, 081708, 124940,   44.7, 25.9938, 35.0607, -9.000,
2040200915, 081708, 124934,   45.0, 25.9862, 35.0598, -9.000,
2040200914, 081708, 124927,   44.7, 25.9831, 35.0603, -9.000,
2040200913, 081708, 124920,   44.9, 25.9766, 35.0607, -9.000,
2040200912, 081708, 124710,   74.7, 23.6710, 35.0983, -9.000,
2040200911, 081708, 124703,   74.7, 23.6707, 35.0980, -9.000,
2040200910, 081708, 124656,   74.7, 23.6707, 35.0980, -9.000,
2040200909, 081708, 124650,   74.8, 23.6643, 35.0988, -9.000,
2040200908, 081708, 124457,  101.1, 23.0335, 35.1425, -9.000,
2040200907, 081708, 124451,  101.4, 23.0285, 35.1425, -9.000,
2040200906, 081708, 124444,  101.4, 23.0229, 35.1414, -9.000,
2040200905, 081708, 124203,  125.2, 22.7752, 35.1658, -9.000,
2040200904, 081708, 124156,  125.1, 22.7767, 35.1656, -9.000,
2040200903, 081708, 124149,  125.0, 22.7776, 35.1658, -9.000,
2040200902, 081708, 123949,  149.5, 22.4833, 35.1793, -9.000,
2040200901, 081708, 123729,  174.9, 21.6491, 35.1824, -9.000,
2040201013, 081708, 170458,    5.7, 25.9646, 35.0635, -9.000,
2040201012, 081708, 165739,  125.2, 23.0041, 35.1631, -9.000,
2040201011, 081708, 165728,  125.3, 23.0040, 35.1631, -9.000,
2040201010, 081708, 165719,  125.3, 23.0045, 35.1632, -9.000,
2040201009, 081708, 165708,  125.3, 23.0045, 35.1630, -9.000,
2040201008, 081708, 165659,  125.2, 23.0030, 35.1632, -9.000,
2040201124, 081708, 190133,    6.3, 25.9592, 35.0358, -9.000,
2040201123, 081708, 190122,    6.4, 25.9587, 35.0357, -9.000,
2040201122, 081708, 190113,    6.4, 25.9585, 35.0357, -9.000,
2040201121, 081708, 185758,   24.9, 25.9620, 35.0349, -9.000,
2040201120, 081708, 185753,   24.9, 25.9617, 35.0349, -9.000,
2040201119, 081708, 185748,   25.1, 25.9617, 35.0350, -9.000,
2040201118, 081708, 185602,   44.8, 25.9648, 35.0340, -9.000,
2040201117, 081708, 185558,   44.8, 25.9655, 35.0342, -9.000,
2040201116, 081708, 185555,   44.6, 25.9650, 35.0342, -9.000,
2040201115, 081708, 185406,   75.5, 24.1703, 35.0789, -9.000,
2040201114, 081708, 185402,   75.4, 24.1710, 35.0789, -9.000,
2040201113, 081708, 185359,   75.3, 24.1715, 35.0792, -9.000,
2040201112, 081708, 185221,   99.6, 23.1687, 35.1326, -9.000,
2040201111, 081708, 185218,   99.3, 23.1750, 35.1314, -9.000,
2040201110, 081708, 185214,   99.5, 23.1687, 35.1326, -9.000,
2040201109, 081708, 185028,  125.9, 22.7399, 35.1729, -9.000,
2040201108, 081708, 185021,  125.8, 22.7509, 35.1728, -9.000,
2040201107, 081708, 185016,  125.8, 22.7513, 35.1729, -9.000,
2040201106, 081708, 184832,  149.4, 22.1395, 35.2084, -9.000,
